strength_to_weight_pullup,strength_to_weight_maxhang,strength_to_weight_weightpull,exp,continuous,repeaters1,max_boulder_numeric
0.152627719974146,1.2692307692307692,1.2692307692307692,4.0,34.0,105.0,4.0
0.300630357524833,1.8181818181818183,1.5454545454545454,7.0,62.0,94.0,9.0
0.1945255254572449,1.576470588235294,1.488235294117647,7.0,59.0,223.0,6.0
0.0752797968436167,1.2439024390243902,1.2146341463414634,7.0,26.0,25.0,8.0
0.2417973198156721,1.3225806451612905,1.5806451612903227,4.0,40.0,112.0,4.0
0.1959664552754467,1.4444444444444446,1.3703703703703702,7.0,61.0,178.6,7.0
0.201730174548254,1.457516339869281,1.6535947712418302,7.0,55.0,200.0,9.0
0.2792521987675116,1.5799999999999998,1.8,7.0,54.0,195.0,7.0
0.1910672938935605,1.4333333333333336,1.4,7.0,51.0,125.0,5.0
0.3429412967320318,1.7407407407407407,1.777777777777778,6.0,60.0,252.0,9.0
0.0734874207282925,1.4,1.2666666666666668,3.0,38.0,106.0,6.0
0.1603361906799109,1.2545454545454544,1.4545454545454546,3.0,28.0,117.0,5.0
0.1377889138655484,1.1988636363636362,1.3693181818181817,6.0,14.0,35.0,4.0
0.2066833707983227,1.4375,1.6249999999999998,7.0,52.0,103.0,9.0
0.0992080179831949,1.1700000000000002,1.245,6.0,19.0,50.0,7.0
0.2776191449735495,1.6666666666666667,1.5925925925925926,3.0,41.0,150.0,6.0
0.176369809747902,1.2,1.6,3.0,22.0,57.6,6.0
0.1940067907226922,1.32,1.296,4.0,30.0,200.0,5.0
0.1695863555268289,1.1,1.253846153846154,4.0,22.0,74.0,4.0
0.1959664552754467,1.4166666666666663,1.638888888888889,3.0,34.0,64.0,6.0
0.0443883749365525,1.2080536912751678,1.2348993288590604,5.0,37.0,196.0,3.0
0.2015654968547452,1.0,1.6057142857142856,6.0,47.0,89.0,4.0
0.307311032136496,1.6666666666666667,1.6666666666666667,8.0,58.0,249.0,6.0
0.2204622621848775,1.5357142857142856,1.5,8.0,58.0,175.0,8.0
0.2498572304761946,1.4,1.413333333333333,7.0,44.5,118.0,9.0
0.2128601152129852,1.3448275862068966,1.517241379310345,8.0,54.0,104.0,6.0
0.1911522504493158,1.5202312138728324,1.5202312138728324,5.0,53.0,106.0,7.0
0.3121589553060213,1.7964601769911503,1.5398230088495577,7.0,74.0,263.0,9.0
0.4025832613810807,1.869565217391304,1.6521739130434785,7.0,75.0,197.0,9.0
0.2150851338389049,1.4573170731707317,1.3658536585365857,7.0,59.0,147.0,6.0
0.2275739480618091,1.535483870967742,1.4516129032258065,3.0,56.0,92.0,5.0
0.1965905522667698,1.382165605095541,1.7643312101910829,7.0,22.0,120.0,8.0
0.2261151407024385,1.3717948717948718,1.4807692307692306,7.0,38.0,182.0,6.0
0.260172855994576,1.46583850931677,1.590062111801242,7.0,59.0,175.0,6.0
0.1587328287731118,1.24,1.48,6.0,35.0,83.0,7.0
0.3982544091081659,1.3548387096774193,1.741935483870968,6.0,45.0,70.0,8.0
0.299948656033847,1.6870748299319729,1.619047619047619,3.0,57.0,126.0,6.0
0.3091848798934258,1.7317073170731707,1.670731707317073,4.0,65.0,140.0,9.0
0.2064253391244172,1.4369538077403246,1.5617977528089888,6.0,46.0,116.0,7.0
0.2466710625844784,1.6293706293706296,1.5594405594405594,6.0,55.0,180.0,6.0
0.1905229426289065,1.2777777777777777,1.432098765432099,5.0,47.0,89.0,7.0
0.2393590275150099,1.6285714285714286,1.6571428571428573,7.0,67.0,224.0,10.0
0.2234414819441326,1.358108108108108,1.4189189189189189,7.0,44.0,158.0,7.0
0.4409245243697551,1.6,1.7307692307692308,8.0,78.0,205.0,10.0
0.1787531855553061,1.2364864864864864,1.4797297297297298,7.0,33.0,115.0,10.0
0.1574730444177697,1.3316326530612244,1.433673469387755,7.0,55.0,190.0,8.0
0.1428571428571428,1.0,1.0,7.0,10.0,24.0,1.0
0.1722361423319356,1.3802083333333333,1.4010416666666667,7.0,120.0,120.0,6.0
0.2672269844665182,1.303030303030303,1.4545454545454546,4.0,30.0,150.0,4.0
0.1695863555268288,1.3681318681318682,1.5494505494505495,7.0,37.0,107.0,6.0
0.2683888409207205,1.4608695652173913,1.3304347826086955,4.0,62.0,266.0,8.0
0.1714706483660159,1.3333333333333333,1.4444444444444444,6.0,35.0,87.0,4.0
0.144747949919364,1.1262626262626263,1.404040404040404,4.0,16.0,44.0,9.0
0.168688844367693,1.3373716763374353,1.618504112733533,8.0,47.0,94.0,8.0
0.1347269380018696,1.1388888888888888,1.3555555555555554,6.0,21.0,72.0,1.0
0.3086471670588286,1.5799999999999998,1.7333333333333334,8.0,58.0,105.0,8.0
0.1672472333816312,1.4482758620689653,1.4482758620689653,7.0,50.0,126.0,5.0
0.2449580690943084,1.5,1.6944444444444444,3.0,56.0,103.0,6.0
0.1296836836381633,1.2100840336134453,1.1680672268907564,3.0,25.0,56.0,4.0
0.2004202383498887,1.4242424242424243,1.3333333333333337,7.0,53.0,143.0,6.0
0.1976558212692006,1.424637210255907,1.4137931034482758,7.0,43.0,96.0,6.0
0.1714706483660159,1.3333333333333333,1.633333333333333,3.0,30.0,70.0,7.0
0.1870588891265628,1.5454545454545454,1.4545454545454546,7.0,62.0,140.0,1.0
0.1992879206190983,1.3728813559322035,1.7457627118644068,4.0,55.0,140.0,7.0
0.3306933932773163,1.6071428571428572,1.6428571428571428,7.0,63.0,115.0,10.0
0.1950993470662633,1.353982300884956,1.3185840707964602,3.0,45.0,110.0,4.0
0.2015654968547452,1.3142857142857145,1.542857142857143,6.0,45.0,115.0,4.0
0.313156622421701,1.2272727272727273,1.3977272727272727,7.0,26.0,65.0,4.0
0.3040858788756932,1.3655172413793104,1.482758620689655,2.0,36.0,90.0,6.0
0.1804472695649723,1.5633802816901408,1.352112676056338,5.0,52.0,123.0,7.0
0.2348118768833015,1.532544378698225,1.532544378698225,7.0,62.0,163.0,7.0
0.2374208977375604,1.6153846153846154,1.5769230769230769,4.0,43.2,106.0,8.0
0.2502544597774285,1.5945945945945943,1.67027027027027,3.0,61.0,85.0,7.0
0.1520429394378466,1.2528735632183907,1.511494252873563,4.0,24.0,64.0,5.0
0.1870588891265628,1.6060606060606062,1.6363636363636362,6.0,52.0,120.0,7.0
0.2085453831478571,1.2702702702702704,1.5405405405405403,7.0,38.0,95.0,5.0
0.1945255254572449,1.776470588235294,1.623529411764706,7.0,60.0,150.0,9.0
0.308338828230598,1.4475524475524475,1.6923076923076923,4.0,58.0,125.0,4.0
0.0222689153722098,1.0151515151515151,1.0757575757575757,4.0,3.0,37.0,1.0
0.2677041755102085,1.3928571428571428,1.5785714285714283,4.0,45.0,85.0,5.0
0.308338828230598,1.4475524475524475,1.6923076923076923,4.0,58.0,125.0,4.0
0.1102311310924387,1.53125,1.3125,4.0,42.0,60.0,8.0
0.1007187999829389,1.2791878172588833,1.2791878172588833,7.0,38.0,74.0,3.0
0.1130575703512192,1.4102564102564104,1.2820512820512822,7.0,35.0,37.0,8.0
0.2016423129739734,1.4268292682926829,1.396341463414634,7.0,53.0,154.0,6.0
0.1278042099622478,1.318840579710145,1.289855072463768,5.0,55.0,55.0,4.0
0.3391727110536578,1.5811965811965811,1.5555555555555556,7.0,60.0,160.0,9.0
0.2857844139433598,1.8796296296296295,1.648148148148148,7.0,62.0,54.0,9.0
0.2074938938210612,1.2941176470588236,1.4705882352941178,4.0,61.0,130.0,7.0
0.2074938938210612,1.2941176470588236,1.4705882352941178,4.0,61.0,130.0,7.0
0.2645547146218531,1.2866666666666666,1.4666666666666668,7.0,42.0,104.0,3.0
0.2645547146218531,1.3,1.6333333333333333,2.0,27.4,51.0,7.0
0.3314138581864173,1.607843137254902,1.862745098039216,6.0,86.0,220.0,9.0
0.2204622621848775,1.3076923076923077,1.5076923076923077,2.0,30.0,103.0,4.0
0.2433674322820077,1.275974025974026,1.6103896103896105,1.0000000000000004,38.0,101.0,1.0
0.1362407238221153,1.2152710373971325,1.3699938939557212,1.0000000000000004,27.4,60.0,3.0
0.1574730444177697,1.7142857142857142,1.2857142857142858,5.0,60.0,130.0,4.0
0.3496987607070472,1.0413793103448277,1.5310344827586206,1.0000000000000004,16.29,35.0,3.0
0.2271429367965405,1.181818181818182,1.4545454545454546,3.0,15.0,40.0,5.0
0.288104092627965,1.8977272727272727,1.6761363636363638,7.0,80.0,120.0,8.0
0.312712428631032,1.283687943262411,1.283687943262411,4.0,70.0,252.0,7.0
0.1603361906799109,1.2121212121212122,1.3333333333333337,5.0,33.0,84.0,6.0
0.3592718346716523,1.777777777777778,1.814814814814815,7.0,60.0,280.0,9.0
0.1959664552754467,1.4074074074074074,1.3703703703703702,7.0,35.0,186.0,7.0
0.1494659404643237,1.1271186440677965,1.3898305084745763,6.0,21.0,150.0,4.0
0.2574741748144555,1.4744525547445255,1.5474452554744524,7.0,46.0,179.0,5.0
0.2939496829131701,1.5185185185185186,1.814814814814815,7.0,50.0,120.0,7.0
0.1328085916776371,1.2710843373493976,1.3734939759036142,8.0,30.0,120.0,3.0
0.2417973198156721,1.2258064516129032,1.5483870967741935,4.0,32.0,93.0,5.0
0.3919329105508934,1.5925925925925926,1.777777777777778,8.0,51.0,167.0,9.0
0.2939496829131701,1.5185185185185186,1.814814814814815,7.0,50.0,120.0,7.0
0.3391727110536578,1.5384615384615383,1.8846153846153848,3.0,65.0,7.0,4.0
0.2568492374969447,1.145631067961165,1.4077669902912622,2.0,29.0,96.0,1.0
0.1234588668235314,1.28,1.176,7.0,55.0,164.0,4.0
0.4249874933684386,1.4518072289156625,1.813253012048193,4.0,51.0,240.0,9.0
0.2342411535714324,1.43125,1.65,5.0,46.2,101.0,6.0
0.3076217611882013,1.5813953488372094,1.8284883720930236,3.0,45.0,126.0,9.0
0.1893540902201402,1.674846625766871,1.705521472392638,7.0,53.0,146.8,8.0
0.4543878686253201,1.3893129770992367,1.648854961832061,7.0,94.0,94.0,3.0
0.2025869436293469,1.4864864864864866,1.5405405405405403,3.0,46.0,93.0,7.0
0.2610737315347234,1.756578947368421,1.5723684210526316,7.0,70.0,167.0,9.0
0.2535767978447527,1.6097560975609757,1.447154471544715,5.0,58.2,128.4,10.0
0.2755778277310969,1.375,1.4375,7.0,44.7,146.8,6.0
0.2004202383498887,1.4545454545454546,1.3636363636363638,7.0,52.0,145.0,6.0
0.2204622621848775,1.2,1.5833333333333337,3.0,25.0,67.0,4.0
0.2112213290394036,1.598802395209581,1.479041916167665,7.0,27.0,80.0,11.0
0.1336134922332591,1.121212121212121,1.2777777777777777,5.0,28.0,58.8,1.0
0.3029252457502134,1.618320610687023,1.648854961832061,7.0,53.0,102.0,6.0
0.2498572304761946,1.6,1.5333333333333332,7.0,51.0,145.0,9.0
0.2145038226663673,1.4324324324324325,1.4864864864864866,3.0,53.0,175.0,7.0
0.2204622621848775,1.4875,1.8,5.0,58.0,150.0,7.0
0.1959664552754467,1.3333333333333333,1.5555555555555554,7.0,36.0,165.0,4.0
0.0524910148059232,1.0595238095238095,1.0595238095238095,7.0,13.0,20.0,3.0
0.2413820388885521,1.510948905109489,1.4014598540145986,7.0,66.0,206.0,7.0
0.2141633404081667,1.354285714285714,1.5714285714285714,3.0,32.0,116.0,4.0
0.3107186245558677,1.4161073825503354,1.7046979865771812,4.0,60.6,123.0,4.0
0.1407205928839644,1.2659574468085106,1.372340425531915,6.0,23.0,65.0,7.0
0.2939496829131701,1.4761904761904765,1.4,6.0,48.0,133.0,11.0
0.2569805510130474,1.50920245398773,1.441717791411043,8.0,50.0,127.0,7.0
0.1290510803033429,1.195121951219512,1.4878048780487805,4.0,22.0,57.6,9.0
0.1377889138655484,1.1704545454545456,1.3125,6.0,14.0,67.0,3.0
0.2584729970443392,1.517241379310345,1.5517241379310347,8.0,56.0,174.0,7.0
0.2723357356401428,1.6176470588235294,1.6176470588235294,4.0,79.0,115.0,7.0
0.4279561560059388,1.7058823529411764,1.8529411764705883,5.0,60.4,183.0,9.0
0.1385762790876373,1.2285714285714286,1.354285714285714,5.0,35.0,63.0,3.0
0.1695863555268289,1.5128205128205128,1.6730769230769231,5.0,50.0,87.0,8.0
0.1876274571786192,1.4397163120567376,1.4397163120567376,4.0,46.0,109.0,6.0
0.2099640592236929,1.598639455782313,1.598639455782313,7.0,66.0,207.0,12.0
0.1503151787624165,1.4545454545454546,1.5397727272727273,7.0,60.0,157.0,7.0
0.0995636022770414,1.4193548387096775,1.2903225806451613,7.0,65.0,134.0,6.0
0.2092996159983015,1.2088607594936709,1.4430379746835442,7.0,28.0,58.0,6.0
0.1945255254572449,1.5,1.3529411764705883,7.0,62.0,146.0,6.0
0.1812018593300363,1.5616438356164384,1.6369863013698631,5.0,60.0,13.0,6.0
0.2672269844665182,1.9393939393939392,1.818181818181818,4.0,64.47999999999999,177.4,6.0
0.2417973198156721,1.064516129032258,1.5483870967741935,4.0,22.0,50.0,4.0
0.1732203488595466,1.3785714285714286,1.25,7.0,42.0,75.0,8.0
0.2408411267565889,1.46218487394958,1.3781512605042017,4.0,65.0,215.0,6.0
0.2584729970443392,1.482758620689655,1.482758620689655,5.0,44.0,99.0,7.0
1.4,1.4,1.4,5.0,30.0,120.0,6.0
1.4,1.4,1.4,5.0,30.0,120.0,6.0
2.025641025641025,3.5641025641025643,3.6666666666666665,1.0000000000000004,200.0,1000.0,7.0
1.1310043668122272,1.0,1.0,1.0000000000000004,2.0,10.0,0.0
1.4545454545454546,1.4545454545454546,1.9090909090909087,5.0,10.0,120.0,0.0
0.2666666666666666,0.0933333333333333,0.36,2.0,10.0,30.0,0.0
0.1568627450980392,0.5228758169934641,0.3006535947712418,5.0,60.0,120.0,7.0
0.25,0.25,0.5,3.0,20.0,120.0,5.0
0.3225806451612903,0.4838709677419355,0.5645161290322581,3.0,30.0,120.0,6.0
0.1714285714285714,0.3,0.4285714285714285,10.0,20.0,240.0,7.0
0.1,1.0,1.0,5.0,10.0,120.0,0.0
0.1,1.0,1.0,5.0,10.0,120.0,0.0
0.1,1.0,1.0,5.0,10.0,120.0,0.0
0.273972602739726,0.273972602739726,0.547945205479452,7.0,70.0,180.0,7.0
0.8823529411764706,0.9803921568627452,0.7843137254902024,13.0,90.0,90.0,11.0
0.2142857142857142,0.8214285714285714,0.6142857142857143,10.0,45.0,120.0,10.0
0.015267175572519,1.0,1.0,1.5,8.0,120.0,0.0
0.1014492753623188,0.0869565217391304,0.144927536231884,1.0000000000000004,30.0,120.0,5.0
0.1686746987951807,0.1686746987951805,0.2891566265060241,9.0,60.0,120.0,4.0
0.0701754385964912,0.2631578947368421,0.0701754385964912,5.0,50.0,120.0,4.0
0.2391304347826087,0.217391304347826,0.3260869565217391,3.0,30.0,120.0,4.0
0.2967778405879027,0.4804974561899378,0.6359525155455059,2.0,60.0,70.0,7.0
0.2967778405879027,0.4804974561899378,0.6359525155455059,2.0,60.0,70.0,7.0
0.2941176470588235,0.9852941176470588,0.8088235294117647,15.0,45.0,100.0,12.0
0.2,0.1999999999999997,0.600000000000001,2.0,30.0,120.0,5.0
0.2542372881355932,0.711864406779661,0.5084745762711864,8.0,60.0,350.0,8.0
0.3076923076923077,0.1538461538461538,0.6153846153846154,1.0000000000000004,30.0,120.0,5.0
0.1428571428571428,0.1428571428571428,0.1428571428571428,5.0,30.0,120.0,7.0
0.1612903225806451,0.5118279569892473,0.4623655913978494,10.0,60.0,240.0,10.0
0.2133409187882236,0.142227279192149,0.3057886502631204,1.5,45.0,120.0,6.0
0.3846153846153846,0.4487179487179487,0.8974358974358975,10.0,30.0,120.0,8.0
0.2597402597402597,0.2337662337662337,0.5194805194805194,5.0,30.0,90.0,6.0
0.1621621621621621,0.1351351351351351,0.3243243243243243,3.0,15.0,60.0,2.0
0.1276595744680851,0.2241134751773046,0.3531914893617021,3.5,25.0,115.0,0.0
0.2702702702702703,0.2364864864864864,0.6081081081081081,6.0,30.0,120.0,7.0
0.3424657534246575,0.410958904109589,0.4794520547945205,1.5,90.0,120.0,5.0
0.2142857142857142,0.3857142857142857,0.6428571428571429,9.5,30.0,120.0,5.0
0.2142857142857142,0.3857142857142857,0.6428571428571429,9.5,31.0,120.0,5.0
0.2816901408450704,0.3169014084507042,0.4929577464788732,2.5,30.0,90.0,5.0
0.2571428571428571,0.2857142857142857,0.4285714285714285,3.0,40.0,120.0,5.0
0.2758620689655172,0.4689655172413793,0.4689655172413793,8.0,30.0,120.0,7.0
0.087719298245614,0.3508771929824561,0.1403508771929824,12.0,30.0,120.0,4.0
0.0855614973262032,0.106951871657754,0.2663101604278075,2.0,30.0,120.0,5.0
0.3333333333333333,0.9722222222222222,0.1388888888888889,4.0,75.0,180.0,9.0
0.0758293838862559,0.0947867298578199,0.0947867298578199,6.0,17.0,60.0,3.0
0.1162790697674418,0.1162790697674418,0.2558139534883721,9.0,10.0,50.0,5.0
0.1538461538461538,0.3205128205128205,0.3205128205128205,1.2000000000000002,30.0,120.0,4.0
0.3012048192771084,0.3614457831325301,0.6024096385542169,4.0,30.0,120.0,7.0
0.2238805970149253,0.3283582089552239,0.5223880597014925,3.0,30.0,120.0,5.0
0.2727272727272727,0.3333333333333333,0.5303030303030303,3.0,20.0,150.0,6.0
0.3174603174603174,0.238095238095238,0.9523809523809524,1.0000000000000004,20.0,119.0,6.0
0.1769911504424778,0.1769911504424778,0.3539823008849557,1.0000000000000004,30.0,120.0,4.0
0.1948051948051948,1.0,1.3766233766233766,5.0,15.0,24.0,7.0
0.1358024691358024,1.0,1.0617283950617284,3.0,10.0,120.0,2.0
0.2537313432835821,1.373134328358209,1.2985074626865671,1.0000000000000004,56.0,124.0,6.0
0.1142857142857142,1.2142857142857142,1.0,9.0,10.0,120.0,4.0
0.0339172711053657,1.0,1.0,7.0,7.0,15.0,9.0
0.1343283582089552,1.0,1.0,5.0,10.0,24.0,6.0
0.2,1.0,1.24,1.0000000000000004,28.0,35.0,3.0
0.1022727272727272,1.0,1.2840909090909092,2.0,10.0,120.0,4.0
0.1666666666666666,1.75,1.0,9.0,60.0,130.0,8.0
0.0857843137254902,1.0,1.0,6.0,10.0,24.0,6.0
0.0339172711053657,1.0,1.0,6.0,7.0,15.0,7.0
0.2222222222222222,1.0,1.0,1.0000000000000004,10.0,24.0,5.0
0.0590551181102362,1.0,1.0,3.0,10.0,24.0,3.0
0.5384615384615384,1.9230769230769231,1.0,5.0,60.0,130.0,10.0
0.1428571428571428,1.0,1.0,1.0000000000000004,10.0,24.0,2.0
0.25,1.22,1.4,4.0,31.0,62.0,8.0
0.2075471698113207,1.0,1.0,2.0,10.0,24.0,5.0
0.1666666666666666,1.75,1.0,3.0,10.0,120.0,6.0
0.2535211267605634,1.7874015748031495,1.0,4.0,60.0,130.0,9.0
0.1219512195121951,1.1219512195121952,1.1829268292682926,3.0,10.0,120.0,5.0
0.303030303030303,1.0,1.0,8.0,10.0,24.0,6.0
0.1739130434782608,1.2028985507246377,1.144927536231884,12.0,25.0,56.0,9.0
0.0979791794243723,1.6073170731707318,1.0,4.0,60.0,130.0,6.0
0.0943396226415094,1.0,1.0,4.0,10.0,24.0,2.0
0.2264150943396226,1.0,1.3773584905660377,0.0,15.0,24.0,3.0
0.1643835616438356,1.0,1.0,2.0,10.0,24.0,4.0
0.12,1.0,1.25,2.0,12.0,35.0,5.0
0.2166666666666666,1.5,1.5833333333333333,4.0,53.0,165.0,8.0
0.3720930232558139,1.3488372093023255,1.755813953488372,2.0,45.0,70.0,5.0
0.3472222222222222,1.8611111111111112,1.7638888888888888,15.0,86.0,275.0,10.0
0.25,1.0,1.0,1.0000000000000004,10.0,24.0,5.0
0.131578947368421,1.0,1.0,5.0,10.0,24.0,5.0
0.1412429378531073,1.0,1.1977401129943503,4.0,3.0,22.0,8.0
0.2560455192034139,1.0,1.7112375533428166,0.0,10.0,24.0,3.0
0.125,1.0,1.0,2.0,10.0,24.0,3.0
0.0339172711053657,1.0,1.0,3.0,7.0,15.0,7.0
0.2054794520547945,1.0,1.4794520547945205,15.0,22.0,50.0,7.0
0.2004202383498887,1.4310344827586208,1.3448275862068966,2.0,53.0,143.0,7.0
0.0755813953488372,1.2906976744186047,1.0,8.0,10.0,120.0,10.0
0.2531645569620253,1.0,1.0,2.0,10.0,24.0,7.0
0.2307692307692307,1.0,1.0,1.0000000000000004,10.0,24.0,4.0
0.2758620689655172,1.5310344827586206,1.4137931034482758,2.0,70.0,130.0,7.0
0.0125978379590494,1.0,1.0,3.0,10.0,24.0,2.0
0.1518987341772152,1.0632911392405062,1.1898734177215189,3.0,16.0,36.0,5.0
0.0339172711053657,1.0,1.0,1.0000000000000004,7.0,15.0,4.0
0.3389830508474576,1.0,1.7627118644067796,3.0,20.8,47.4,7.0
0.0869565217391304,1.0,1.0,5.0,10.0,24.0,5.0
0.0339172711053657,1.0,1.0,3.0,7.0,15.0,5.0
0.0339172711053657,1.0,1.0,2.0,7.0,15.0,4.0
0.0339172711053657,1.0,1.0,3.0,7.0,15.0,8.0
0.0339172711053657,1.0,1.0,3.0,7.0,15.0,5.0
0.25,1.1805555555555556,1.4444444444444444,10.0,15.0,40.0,8.0
0.1666666666666666,1.726027397260274,1.0,7.0,60.0,130.0,10.0
0.1578947368421052,1.5,1.0,15.0,10.0,120.0,7.0
0.1388888888888889,1.0,1.0,2.0,10.0,24.0,7.0
0.5232558139534884,1.0,1.0,1.0000000000000004,10.0,24.0,6.0
0.2666666666666666,1.0,1.2666666666666666,12.0,28.0,35.0,5.0
0.2033898305084746,1.1694915254237288,1.847457627118644,3.0,34.0,124.0,7.0
0.3571428571428571,1.8,1.7857142857142858,15.0,60.0,280.0,12.0
0.0339172711053657,1.0,1.0,5.0,7.0,15.0,6.0
0.16,1.0,1.6,6.0,47.0,24.0,6.0
0.0153846153846153,1.0,1.0,5.0,10.0,24.0,3.0
0.2054794520547945,1.3972602739726028,1.547945205479452,4.0,45.0,121.0,6.0
0.4561350159647256,2.1403375399118136,1.760225026607876,8.0,55.0,193.0,10.0
0.027027027027027,1.0,1.0,3.0,10.0,24.0,4.0
0.150375939849624,1.0,1.0,11.0,10.0,24.0,3.0
0.0919540229885057,1.0,1.0,1.0000000000000004,10.0,24.0,5.0
0.1621621621621621,1.4054054054054057,1.608108108108108,2.0,34.0,64.0,7.0
0.0339172711053657,1.0,1.0,0.0,7.0,15.0,4.0
0.0339172711053657,1.0,1.0,1.0000000000000004,7.0,15.0,4.0
0.1643835616438356,1.0,1.0,15.0,10.0,24.0,6.0
0.0339172711053657,1.0,1.0,6.0,7.0,15.0,12.0
0.3527336860670194,1.0,1.0,8.0,10.0,24.0,9.0
0.2884615384615384,1.1730769230769231,1.3076923076923077,2.0,34.0,90.0,6.0
0.352112676056338,1.0,1.4507042253521127,15.0,16.29,35.0,9.0
0.2205882352941176,2.25,1.3636363636363635,5.0,40.0,124.4,8.0
0.3676470588235294,1.0,1.7352941176470589,2.0,20.8,47.4,8.0
0.3492063492063492,1.5555555555555556,1.3174603174603174,15.0,70.0,130.0,8.0
0.2564102564102564,1.448717948717949,1.3846153846153846,4.0,65.0,215.0,10.0
0.232258064516129,1.5032258064516129,1.4903225806451612,3.0,45.6,141.4,9.0
0.2564102564102564,1.0,1.0,3.0,10.0,24.0,6.0
0.0339172711053657,1.0,1.0,15.0,7.0,15.0,7.0
0.0339172711053657,1.0,1.0,2.0,7.0,15.0,7.0
0.1518987341772152,1.0,1.0,13.0,10.0,24.0,7.0
0.0919540229885057,1.0,1.2873563218390804,1.0000000000000004,10.0,120.0,2.0
0.1744186046511628,1.0,1.0,10.0,10.0,24.0,6.0
0.2714285714285714,1.0,1.0,0.0,10.0,24.0,2.0
0.1470588235294117,1.0,1.0,4.0,10.0,24.0,7.0
0.1666666666666666,1.2738095238095235,1.3214285714285714,1.0000000000000004,42.0,75.0,7.0
0.1951219512195122,1.0,1.0,1.0000000000000004,10.0,24.0,5.0
0.2666666666666666,1.0,1.2666666666666666,4.0,28.0,35.0,6.0
0.0339172711053657,1.0,1.0,4.0,7.0,15.0,5.0
0.3623188405797101,1.3061224489795915,1.0,3.0,16.0,31.0,7.0
0.2985074626865671,1.0,1.5970149253731345,4.0,18.0,120.0,8.0
0.0339172711053657,1.0,1.0,2.0,7.0,15.0,5.0
0.1443298969072164,1.0,1.0,3.0,10.0,24.0,6.0
0.3405994550408719,1.0,1.0,7.0,10.0,24.0,9.0
0.2542372881355932,1.0,1.0,1.0000000000000004,10.0,24.0,5.0
0.1724137931034483,1.0,1.0,2.0,10.0,24.0,5.0
0.0675675675675675,1.0,1.0,0.0,10.0,24.0,4.0
0.3269230769230769,1.0,1.0,8.0,10.0,24.0,5.0
0.146974841456585,1.1549295774647887,1.5070422535211268,4.0,32.0,114.0,4.0
0.2560455192034139,1.640113798008535,2.1379800853485067,9.0,64.0,205.0,10.0
0.1379310344827586,1.0,1.0,3.0,10.0,24.0,3.0
0.2352941176470588,1.0,1.0,6.0,10.0,24.0,7.0
0.1935483870967742,1.0,1.3225806451612905,1.0000000000000004,14.0,76.0,5.0
0.0339172711053657,1.0,1.0,6.0,7.0,15.0,5.0
0.8620689655172413,1.1724137931034482,1.3448275862068966,6.0,27.0,32.0,9.0
0.3778337531486145,1.0881612090680102,1.566750629722922,3.0,16.29,35.0,8.0
0.196629213483146,1.3792134831460674,1.0,10.0,10.0,120.0,6.0
0.2702702702702703,1.0,1.608108108108108,5.0,10.0,24.0,5.0
0.2,1.0,1.0,11.0,10.0,24.0,6.0
0.1923076923076923,1.0,1.0897435897435896,3.0,3.0,36.0,6.0
0.0339172711053657,1.0,1.0,4.0,7.0,15.0,8.0
0.3305785123966942,1.2479338842975207,1.0,5.0,28.0,120.0,7.0
0.1744186046511628,1.058139534883721,1.1162790697674418,2.0,37.0,97.0,5.0
0.2093023255813953,1.3472222222222223,1.0,13.0,16.0,31.0,10.0
0.2142857142857142,1.0,1.0,12.0,10.0,24.0,5.0
0.0339172711053657,1.0,1.0,4.0,7.0,15.0,8.0
0.0857142857142857,1.0,1.2857142857142858,8.0,10.0,120.0,6.0
0.3174603174603174,1.4761904761904765,1.1587301587301588,15.0,45.0,90.0,9.0
0.0377358490566037,1.0,1.0,1.0000000000000004,10.0,24.0,2.0
0.1518987341772152,1.075,1.2,6.0,16.0,36.0,4.0
0.3333333333333333,1.6,1.4666666666666666,13.0,48.6,100.0,9.0
0.303030303030303,1.2424242424242424,1.5303030303030305,15.0,34.0,170.0,9.0
0.1785714285714285,1.0,1.0,2.0,10.0,24.0,2.0
0.1791044776119403,1.0,1.0,8.0,10.0,24.0,8.0
0.2279635258358662,1.0,1.0,2.0,10.0,24.0,7.0
0.2542372881355932,1.0,1.6779661016949152,3.0,10.0,24.0,6.0
0.1098901098901098,1.0,1.0,0.0,10.0,24.0,2.0
0.2419354838709677,1.6451612903225807,1.0,4.0,10.0,120.0,9.0
0.296875,1.0,1.0,1.0000000000000004,10.0,24.0,7.0
0.0339172711053657,1.0,1.0,3.0,7.0,15.0,5.0
0.0769230769230769,1.0,1.0,2.0,10.0,24.0,5.0
0.1568627450980392,1.0,1.0,1.0000000000000004,10.0,24.0,4.0
0.0339172711053657,1.0,1.0,7.0,7.0,15.0,7.0
0.0350877192982456,1.0,1.0,1.0000000000000004,10.0,24.0,2.0
0.0339172711053657,1.0,1.0,2.0,7.0,15.0,4.0
0.2054794520547945,1.082191780821918,1.273972602739726,0.0,28.0,35.0,5.0
0.273972602739726,1.4109589041095891,1.4109589041095891,15.0,44.5,118.0,8.0
0.0979791794243723,1.5833333333333333,1.0,10.0,35.4,96.2,10.0
0.1627573747673593,1.5555555555555556,1.3703703703703705,6.0,31.0,150.0,6.0
0.0339172711053657,1.0,1.0,2.0,7.0,15.0,4.0
0.2162162162162162,1.25,1.4054054054054057,1.0000000000000004,40.0,83.0,8.0
