,age,sex,max_boulder_numeric,max_sport_numeric,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,ohpr,ohll,dl,shortcamp,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang
100,33.0,1.0,6.0,9.0,5.0,3.0,4.0,8.333333333333334,187.96,78.01788764,187.96,14.0,23.0,36.0,15.875732950000002,43.544867520000004,123.0,86.0,24.04039561,24.04039561,147.41752025,155.0,22.1,0.17944602735978407,1.5581395348837208,1.2034883720930232
101,33.0,1.0,6.0,9.0,5.0,3.0,4.0,8.333333333333334,187.96,78.01788764,187.96,14.0,23.0,36.0,15.875732950000002,43.544867520000004,123.0,86.0,24.04039561,24.04039561,147.41752025,155.0,22.1,0.17944602735978407,1.5581395348837208,1.2034883720930232
102,39.0,2.0,8.0,15.0,7.0,5.0,2.0,4.166666666666667,162.56,52.163122550000004,165.1,26.0,53.0,70.0,29.48350405,34.01942775,480.0,141.2,23.133210870000003,23.586803240000002,137.43848811,345.4,19.7,0.4984364188527667,1.6521739130434783,1.565217391304348
103,39.0,2.0,8.0,15.0,7.0,5.0,2.0,4.166666666666667,162.56,52.163122550000004,165.1,26.0,53.0,70.0,29.48350405,34.01942775,480.0,141.2,23.133210870000003,23.586803240000002,137.43848811,345.4,19.7,0.4984364188527667,1.6521739130434783,1.565217391304348
104,35.0,1.0,7.0,11.0,7.0,5.0,2.0,5.0,172.72,72.57477920000001,182.88,16.0,36.0,24.0,13.6077711,38.10175908,99.4,128.0,19.958064280000002,19.958064280000002,124.73790175,150.0,24.3,0.22046226218487755,1.5250000000000001,1.1875
105,35.0,1.0,7.0,11.0,7.0,5.0,2.0,5.0,172.72,72.57477920000001,182.88,16.0,36.0,24.0,13.6077711,38.10175908,99.4,128.0,19.958064280000002,19.958064280000002,124.73790175,150.0,24.3,0.22046226218487755,1.5250000000000001,1.1875
106,29.0,2.0,5.0,9.0,4.0,1.0,2.0,2.5,162.56,53.07030729,165.735,10.0,16.0,40.0,29.48350405,22.6796185,90.0,70.0,13.6077711,13.6077711,108.8621688,100.0,20.1,0.1884292839186988,1.4273504273504274,1.5555555555555556
107,29.0,2.0,5.0,9.0,4.0,1.0,2.0,2.5,162.56,53.07030729,165.735,10.0,16.0,40.0,29.48350405,22.6796185,90.0,70.0,13.6077711,13.6077711,108.8621688,100.0,20.1,0.1884292839186988,1.4273504273504274,1.5555555555555556
108,26.0,1.0,7.0,9.0,5.0,3.0,2.0,4.166666666666667,167.64000000000001,64.86370891,167.64000000000001,10.0,21.0,28.0,24.947580350000003,22.6796185,123.0,81.6,18.325131748,17.871539378,77.1107029,150.4,23.1,0.154169414115299,1.3496503496503498,1.3846153846153846
109,26.0,1.0,7.0,9.0,5.0,3.0,2.0,4.166666666666667,167.64000000000001,64.86370891,167.64000000000001,10.0,21.0,28.0,24.947580350000003,22.6796185,123.0,81.6,18.325131748,17.871539378,77.1107029,150.4,23.1,0.154169414115299,1.3496503496503498,1.3846153846153846
110,38.0,1.0,10.0,0.0,7.0,3.0,3.0,5.166666666666667,174.625,66.22448602,179.705,14.0,31.0,45.0,34.926612490000004,29.48350405,117.0,58.0,20.41165665,17.69010243,102.05828325,110.0,21.7,0.21140216921837576,1.4452054794520548,1.5273972602739725
111,38.0,1.0,10.0,0.0,7.0,3.0,3.0,5.166666666666667,174.625,66.22448602,179.705,14.0,31.0,45.0,34.926612490000004,29.48350405,117.0,58.0,20.41165665,17.69010243,102.05828325,110.0,21.7,0.21140216921837576,1.4452054794520548,1.5273972602739725
112,39.0,2.0,5.6,10.6,5.2,3.4,2.4,3.166666666666667,164.59199999999998,57.969104886000004,164.08399999999997,15.0,28.8,52.2,32.02362132200001,35.198767912,273.0,245.0,22.861055448000002,18.778724118,98.701699712,450.0,21.339999999999996,0.2723370115759358,1.5465324521924189,1.4966100170743943
113,45.0,1.0,10.0,15.0,7.0,7.0,4.0,13.333333333333334,172.72,66.67807839000001,172.72,23.0,43.0,85.0,47.62719885,45.359237,197.0,96.0,27.2155422,24.947580350000003,124.73790175,335.0,22.3,0.34494095443892403,1.6802721088435373,1.7142857142857142
114,31.0,1.0,8.0,0.0,5.0,3.0,1.0,2.5,187.96,84.82177319,198.12,19.0,28.0,45.0,42.63768278,59.874192840000006,11.0,80.0,31.751465900000003,31.751465900000003,158.7573295,117.0,24.0,0.22399908992046386,1.7058823529411766,1.5026737967914436
115,31.0,2.0,9.0,15.0,7.0,7.0,3.0,12.5,167.64000000000001,58.9670081,169.164,14.0,18.0,48.0,18.143694800000002,18.143694800000002,140.0,70.0,17.690102430000003,17.23651006,112.03731539,145.0,21.0,0.23742089773756048,1.3076923076923077,1.3076923076923077
116,55.0,1.0,7.0,13.0,7.0,7.0,3.0,6.666666666666667,187.96,81.6466266,187.96,50.0,90.0,42.0,40.8233133,61.23496995,477.0,138.0,22.6796185,29.48350405,0.0,662.0,23.1,0.612395172735771,1.75,1.5
117,24.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,185.42000000000002,90.718474,185.42000000000002,6.0,13.0,27.0,9.071847400000001,0.0,5.0,57.0,24.04039561,19.958064280000002,102.05828325,70.0,26.4,0.06613867865546327,1.0,1.0999999999999999
118,32.0,1.0,6.0,13.0,7.0,3.0,1.0,3.75,180.34,67.13167076,182.88,18.0,35.0,45.0,36.287389600000004,52.163122550000004,135.0,105.0,22.044589182000003,21.590996812,120.65557042,152.0,20.6,0.2681297783329592,1.7770270270270272,1.5405405405405403
119,37.0,1.0,6.0,0.0,6.0,5.0,2.0,1.25,185.42000000000002,77.1107029,185.42000000000002,16.0,23.0,63.0,35.38020486,34.01942775,195.0,70.0,23.314647818000005,23.314647818000005,132.630408988,80.0,22.4,0.20749389382106123,1.449228566791858,1.4588235294117646
120,49.0,1.0,4.0,11.0,7.0,4.0,2.0,6.25,181.61,72.57477920000001,190.5,16.0,17.0,31.0,8.164662660000001,31.751465900000003,90.0,40.0,18.143694800000002,15.875732950000002,86.63614267,71.0,22.0,0.22046226218487755,1.4375,1.1125
121,37.0,2.0,3.0,13.0,7.0,7.0,2.0,6.25,168.91,54.4310844,170.18,8.0,11.0,42.0,8.164662660000001,15.875732950000002,90.0,57.0,13.6077711,13.6077711,61.23496995,131.0,19.1,0.14697484145658504,1.2916666666666667,1.1500000000000001
122,29.0,1.0,7.0,0.0,5.0,3.0,3.0,4.166666666666667,177.8,74.84274105,182.88,13.0,36.0,30.0,27.2155422,31.751465900000003,78.0,56.0,20.139501228,20.139501228,123.37712464,60.0,23.7,0.17369753990323689,1.4242424242424243,1.3636363636363638
123,31.0,2.0,7.0,0.0,6.0,4.0,1.0,1.25,173.99,65.77089365,176.784,10.0,10.0,55.0,20.41165665,15.875732950000002,87.0,127.6,12.700586359999999,12.700586359999999,52.163122550000004,219.6,21.7,0.1520429394378466,1.2413793103448276,1.3103448275862069
124,38.0,2.0,1.0,3.0,4.0,2.0,2.0,4.166666666666667,175.26,80.28584949,172.72,2.0,12.0,15.0,9.071847400000001,0.0,37.0,59.0,13.607771100000003,13.335615678,93.167872798,37.0,26.1,0.024910990077387295,1.0,1.1129943502824857
125,48.0,1.0,4.0,13.0,7.0,2.0,3.0,6.25,167.64000000000001,62.142154690000005,175.26,20.0,53.0,69.0,21.31884139,20.41165665,246.0,106.0,22.6796185,23.586803240000002,122.288502952,203.6,22.1,0.32184271851806945,1.3284671532846717,1.3430656934306568
126,28.0,1.0,7.0,0.0,7.0,7.0,2.0,0.8333333333333334,172.72,75.74992579,172.72,14.0,17.0,44.0,63.502931800000006,49.895160700000005,131.0,84.0,26.761949830000002,25.85476509,129.27382545,122.0,25.4,0.1848186629094782,1.658682634730539,1.8383233532934133
127,26.0,1.0,6.0,9.0,3.0,2.0,3.0,2.5,172.72,61.23496995,172.72,16.0,19.0,46.0,40.8233133,36.287389600000004,130.0,45.0,20.411656650000005,19.958064280000002,100.24391377,130.0,20.5,0.261288607033929,1.5925925925925926,1.6666666666666667
128,26.0,2.0,5.0,5.0,6.0,3.0,2.0,1.6666666666666667,172.72,54.4310844,182.88,4.0,19.0,29.0,15.875732950000002,7.71107029,109.0,70.43,15.149985158000002,15.149985158000002,75.74992579,79.38,18.2,0.07348742072829252,1.1416666666666666,1.2916666666666667
129,29.0,1.0,6.0,0.0,2.0,2.0,1.0,1.6666666666666667,190.5,81.19303423000001,190.5,17.0,43.0,40.0,32.658650640000005,41.73049804,100.0,71.0,28.576319310000002,28.576319310000002,153.31422106,81.2,22.4,0.20937756743815186,1.5139664804469273,1.4022346368715084
130,36.0,2.0,7.0,7.0,6.0,3.0,2.0,2.5,167.64000000000001,58.05982336,165.1,11.0,10.0,45.0,31.751465900000003,27.2155422,40.0,95.0,13.6077711,11.33980925,83.91458845000001,130.0,20.7,0.18945975656512917,1.4687500000000002,1.546875
131,27.0,2.0,8.0,13.0,4.0,1.0,3.0,8.666666666666666,165.1,58.9670081,170.18,10.0,10.0,23.0,6.80388555,15.875732950000002,62.0,90.0,13.6077711,13.6077711,74.84274105,137.0,21.6,0.1695863555268289,1.2692307692307692,1.1153846153846154
132,25.0,1.0,11.0,19.0,7.0,4.0,4.0,16.666666666666668,175.26,60.781377580000004,175.26,24.0,43.0,64.0,40.8233133,52.163122550000004,293.0,245.0,26.126920512000005,27.034105252,173.907314658,380.0,19.8,0.39485778301769114,1.8582089552238805,1.671641791044776
133,25.0,1.0,7.0,9.0,5.0,3.0,3.0,3.75,187.96,78.92507238,193.04,28.0,32.0,71.0,68.0388555,55.33826914,356.0,128.0,28.757756258,28.757756258000008,187.96867812800002,142.0,22.3,0.35476685868830876,1.7011494252873565,1.8620689655172413
134,33.0,1.0,9.0,0.0,4.0,3.0,4.0,2.5,172.72,67.58526313,175.26,21.0,29.0,73.0,49.895160700000005,43.09127515,156.0,143.0,24.131114084,24.131114084000004,149.6854821,126.0,22.7,0.31071862455586774,1.6375838926174497,1.738255033557047
135,32.0,1.0,5.0,9.0,4.0,3.0,4.0,2.9166666666666665,177.8,79.83225712000001,183.89600000000002,12.0,31.0,35.0,18.143694800000002,31.751465900000003,76.0,66.0,22.770336974000003,22.498181552000002,118.84120094000002,73.0,25.3,0.1503151787624165,1.3977272727272727,1.2272727272727273
136,33.0,1.0,9.0,15.0,7.0,5.0,2.0,5.833333333333333,176.53,65.77089365,176.53,24.0,35.0,60.0,39.916128560000004,56.24545388,225.0,82.0,24.04039561,24.04039561,129.27382545,141.0,21.1,0.36490305465083184,1.8551724137931034,1.606896551724138
137,26.0,2.0,5.0,0.0,3.0,2.0,2.0,1.6666666666666667,177.8,70.30681735,177.8,10.0,2.0,45.0,18.143694800000002,15.875732950000002,83.6,74.8,11.33980925,11.33980925,65.77089365,137.6,22.2,0.1422337175386307,1.2258064516129032,1.2580645161290323
138,27.0,1.0,4.0,5.0,3.0,2.0,4.0,2.0,170.18,68.0388555,170.18,40.0,60.0,35.0,27.2155422,54.4310844,80.0,30.0,31.751465900000003,31.751465900000003,129.27382545,30.0,23.5,0.5878993658263403,1.8,1.4000000000000001
139,31.0,1.0,9.0,13.0,4.0,2.0,4.0,3.8833333333333337,181.61,63.502931800000006,184.15,30.0,50.0,61.4,43.09127515,45.359237,330.0,144.4,23.314647818000005,23.314647818000005,168.464206218,232.2,19.3,0.47241913325330903,1.7142857142857142,1.6785714285714284
140,39.0,2.0,4.0,5.0,3.0,2.0,2.0,2.5,167.64000000000001,61.68856232,162.56,9.0,15.0,21.0,15.512859054000003,21.409559864,56.0,117.0,15.603577527999999,13.970644996,70.578972772,236.6,21.9,0.1458941440929337,1.3454799169425862,1.2454677684427176
141,39.0,1.0,4.0,9.0,4.0,3.0,2.0,6.666666666666667,172.72,72.12118683,172.72,12.2,25.0,30.0,18.143694800000002,27.2155422,118.8,113.0,25.85476509,25.85476509,81.6466266,165.4,24.2,0.1649494143816171,1.3773584905660377,1.2515723270440253
142,27.0,1.0,4.0,4.0,3.0,2.0,3.0,0.8333333333333334,170.18,66.67807839000001,175.26,16.0,51.0,43.0,27.2155422,34.01942775,96.0,60.0,18.143694800000002,18.143694800000002,115.21246198,88.4,23.0,0.2399589248270776,1.510204081632653,1.4081632653061225
143,28.0,1.0,4.0,5.0,3.0,2.0,3.0,2.9166666666666665,194.056,83.00740371,195.58,15.0,37.6,40.0,33.56583538,39.916128560000004,88.0,73.4,25.673328142000003,25.219735772,137.43848811,83.6,22.0,0.18070677228268653,1.4808743169398908,1.4043715846994536
144,25.0,2.0,7.0,13.0,4.0,1.0,4.0,6.25,165.1,48.98797596,165.1,6.0,12.0,42.0,13.6077711,11.33980925,116.0,74.486,14.06136347,13.607771100000003,74.38914868000002,117.676,18.0,0.12247903454715421,1.2314814814814816,1.277777777777778
145,24.0,1.0,9.0,0.0,2.0,2.0,2.0,3.3333333333333335,172.72,64.86370891,203.2,26.0,43.0,100.0,38.55535145,39.099662294,0.0,0.0,21.772433760000002,19.50447191,181.436948,0.0,21.7,0.4008404766997774,1.5972186098600314,1.5944055944055944
146,34.0,1.0,10.0,0.0,6.0,2.0,2.0,0.4166666666666667,177.8,71.66759446,177.8,19.0,37.0,55.0,31.751465900000003,45.359237,93.8,137.0,24.403269506000004,24.403269506000004,176.90102430000002,209.8,22.7,0.26511284693118187,1.6329113924050633,1.4430379746835442
147,25.0,1.0,8.0,0.0,4.0,3.0,3.0,5.833333333333333,180.34,66.67807839000001,185.42000000000002,15.0,25.0,36.0,22.6796185,36.74098197,103.0,90.6,19.141598014000003,19.5407592996,109.31576117,155.4,20.5,0.22496149202538526,1.551020408163265,1.3401360544217686
148,26.0,2.0,3.0,7.0,4.0,1.0,2.0,1.6666666666666667,172.72,63.502931800000006,167.64000000000001,9.0,20.0,3.0,0.0,11.33980925,0.0,48.2,12.70058636,12.020197805,68.49244787,72.0,21.3,0.14172573997599272,1.1785714285714284,1.0
149,37.0,1.0,1.0,7.0,4.0,1.0,4.0,2.0833333333333335,180.34,86.1825503,182.88,8.0,30.0,9.0,0.0,13.6077711,3.0,1.0,0.45359237,0.45359237,0.45359237,1.0,26.5,0.09282621565679056,1.1578947368421053,1.0
150,34.0,1.0,11.0,13.0,7.0,7.0,4.0,7.083333333333333,175.26,65.77089365,185.42000000000002,24.0,31.0,60.0,33.11224301,36.287389600000004,250.0,118.6,18.59728717,20.86524902,128.09448528800002,178.2,21.4,0.36490305465083184,1.5517241379310347,1.5034482758620689
151,27.0,1.0,12.0,0.0,7.0,3.0,3.0,8.333333333333334,170.18,67.13167076,177.8,21.0,30.0,55.0,65.77089365,56.69904625,193.0,143.548,22.6796185,20.41165665,129.27382545,203.81,23.2,0.31281807472178574,1.8445945945945945,1.9797297297297298
152,26.0,2.0,5.0,9.0,5.0,2.0,3.0,3.3333333333333335,158.75,47.62719885,156.845,11.0,29.0,39.0,22.770336974000003,21.409559864000006,105.0,86.0,13.063460256000003,12.972741782000003,100.69750614,122.4,18.9,0.23096046514606222,1.428344828142682,1.4519452592904891
153,35.0,1.0,7.0,11.0,7.0,4.0,4.0,2.5,182.88,77.1107029,190.5,15.0,29.0,60.0,49.895160700000005,31.751465900000003,138.0,106.0,25.038298824,23.677521714,119.47623025800002,172.6,23.1,0.1945255254572449,1.4117647058823528,1.6470588235294117
154,27.0,1.0,7.0,9.0,4.0,3.0,2.0,3.3333333333333335,177.8,79.37866475,185.42000000000002,19.0,31.0,36.0,42.63768278,42.63768278,138.0,80.0,26.761949830000002,24.947580350000003,104.77983747,119.0,25.1,0.23935902751500995,1.5371428571428571,1.5371428571428571
155,33.0,1.0,7.0,0.0,5.0,4.0,2.0,4.166666666666667,170.18,57.60623099,173.99,24.0,70.0,75.0,30.390688789999995,30.753562686000002,147.4,142.0,19.595190384,19.323034962,106.866362372,233.6,19.9,0.41662159782968994,1.4988069423163026,1.4967217664961432
156,21.0,1.0,4.0,9.0,3.0,2.0,2.0,3.3333333333333335,180.34,74.84274105,175.26,17.0,40.0,45.0,27.2155422,38.55535145,57.0,67.8,21.228122916,21.228122916,131.5417873,81.4,23.0,0.22714293679654055,1.5151515151515151,1.3636363636363638
157,33.0,2.0,3.0,3.0,5.0,2.0,4.0,12.5,157.48,49.895160700000005,160.02,4.0,10.0,37.0,9.071847400000001,4.082331330000001,60.0,90.4,12.70058636,12.3014250744,61.960717742,198.2,20.1,0.08016809533995548,1.0818181818181818,1.1818181818181819
158,30.0,1.0,5.0,0.0,4.0,3.0,3.0,0.5,177.8,58.9670081,182.88,14.0,24.0,32.0,20.41165665,27.2155422,56.0,62.6,21.046685968000002,20.139501228,97.97595192,90.2,18.7,0.23742089773756048,1.4615384615384615,1.346153846153846
159,25.0,1.0,3.0,5.0,6.0,1.0,1.0,0.8333333333333334,168.91,64.86370891,175.26,13.0,29.0,35.0,30.209251842000004,32.29577674400001,128.8,64.4,15.149985158000002,14.514955839999999,79.37866475000001,98.2,22.7,0.2004202383498887,1.4893329193855511,1.460318905371537
160,19.0,1.0,8.0,7.0,4.0,2.0,4.0,4.0,172.72,64.41011654,177.8,25.0,25.0,60.0,38.55535145,45.359237,7.0,20.0,11.33980925,11.33980925,45.359237,30.0,21.6,0.38813778553675626,1.704225352112676,1.5985915492957747
161,35.0,1.0,5.0,0.0,3.0,1.0,1.0,5.416666666666667,167.64000000000001,57.60623099,165.1,9.0,21.0,32.0,15.875732950000002,24.04039561,118.0,118.6,16.964354638,16.964354638000003,81.6466266,190.4,20.5,0.1562330991861337,1.4173228346456694,1.2755905511811023
162,25.0,1.0,6.0,11.0,5.0,2.0,3.0,6.666666666666667,190.5,77.1107029,198.12,10.0,25.0,23.6,18.143694800000002,20.41165665,85.0,56.6,20.41165665,20.41165665,115.66605435000001,70.8,21.2,0.12968368363816327,1.2647058823529411,1.2352941176470589
163,34.0,1.0,1.0,5.0,3.0,2.0,1.8,2.716666666666667,178.054,66.67807839000001,145.796,11.0,15.0,27.8,9.52543977,19.50447191,60.0,89.4,15.42214058,14.514955840000002,81.6466266,147.2,21.0,0.16497176081861586,1.292517006802721,1.142857142857143
164,30.0,1.0,10.0,17.0,6.0,6.0,3.0,5.583333333333333,182.88,77.1107029,190.5,26.0,45.0,70.0,52.163122550000004,52.163122550000004,170.0,119.8,28.12272694,28.12272694,158.7573295,241.0,23.1,0.3371775774592245,1.676470588235294,1.676470588235294
165,32.0,2.0,8.0,11.0,6.0,4.0,1.0,2.5,157.48,53.07030729,154.94,12.0,33.0,70.0,38.55535145,29.48350405,150.0,120.6,18.143694800000002,18.59728717,109.76935354,179.2,21.4,0.22611514070243854,1.5555555555555556,1.7264957264957266
166,39.0,1.0,4.0,9.0,4.0,3.0,3.0,5.416666666666667,172.72,71.66759446,175.26,11.0,27.0,34.0,10.43262451,28.12272694,75.0,85.0,19.685908858,17.871539378,98.42954429000001,124.0,24.0,0.1534863850654211,1.3924050632911393,1.1455696202531644
167,31.0,2.0,1.0,0.0,7.0,2.0,1.0,0.8333333333333334,157.48,58.9670081,162.56,11.0,18.0,28.0,4.535923700000001,15.875732950000002,35.0,96.6,13.6077711,13.6077711,150.13907447,184.8,23.8,0.1865449910795118,1.2692307692307692,1.0769230769230769
168,16.0,1.0,9.0,11.0,4.0,2.0,2.0,1.6666666666666667,172.72,65.77089365,175.26,16.0,21.0,49.0,43.09127515,38.55535145,136.0,67.2,23.496084766000003,22.679618500000004,106.86636237200003,114.4,22.0,0.24326870310055454,1.5862068965517242,1.6551724137931034
169,31.0,1.0,4.0,0.0,3.0,2.0,3.0,1.4833333333333332,185.42000000000002,77.1107029,190.5,22.0,35.0,50.0,29.48350405,53.523899660000005,83.0,104.0,27.2155422,27.2155422,171.45791586,150.8,22.4,0.28530410400395917,1.6941176470588237,1.3823529411764706
170,27.0,1.0,8.0,0.0,5.0,3.0,4.0,2.9166666666666665,187.96,71.66759446,191.77,10.0,15.0,35.4,27.2155422,15.875732950000002,96.2,69.0,15.875732950000002,15.875732950000002,65.77089365,85.2,20.3,0.139533077332201,1.2215189873417722,1.379746835443038
171,41.0,1.0,4.0,9.0,6.0,4.0,2.0,5.833333333333333,182.88,77.1107029,185.42000000000002,7.0,25.0,18.0,19.05087954,25.85476509,70.0,94.8,20.41165665,18.143694800000002,45.359237,154.6,23.1,0.09077857854671428,1.3352941176470587,1.2470588235294118
172,28.0,1.0,5.0,11.0,5.0,3.0,4.0,6.25,187.96,86.63614267,193.04,16.0,15.0,30.0,21.772433760000002,45.359237,90.2,78.4,23.677521714,23.223929344000002,151.95344395,108.8,24.5,0.18468042905539483,1.5235602094240839,1.2513089005235603
173,52.0,1.0,3.0,7.0,3.0,2.0,4.0,3.25,168.91,58.9670081,180.34,17.0,30.0,20.0,12.24699399,28.12272694,74.0,89.2,19.50447191,19.50447191,102.96546799000001,117.8,20.7,0.2882968043956091,1.4769230769230768,1.2076923076923078
174,22.0,2.0,4.0,9.0,4.0,3.0,4.0,2.0833333333333335,162.56,56.69904625,162.56,14.0,25.0,45.0,24.947580350000003,18.143694800000002,114.0,67.0,15.240703632,14.787111262000002,80.28584949,94.6,21.5,0.24691773364706288,1.32,1.44
175,38.0,3.0,5.0,13.0,6.4,3.8,2.8,5.533333333333333,175.26,79.37866475,180.594,17.2,40.6,37.8,24.947580350000003,28.12272694,189.0,99.2,25.40117272,24.720784165000005,91.17206637000001,273.4,23.759999999999998,0.23466211713278423,1.354285714285714,1.3142857142857143
176,21.0,1.0,6.0,11.0,4.0,2.0,2.0,12.5,182.88,77.1107029,182.88,18.0,30.0,120.0,40.8233133,31.751465900000003,200.0,116.2,16.329325320000002,16.329325320000002,83.91458845000001,251.6,23.1,0.2334306305486939,1.4117647058823528,1.5294117647058822
177,34.0,1.0,6.0,0.0,7.0,1.0,1.0,1.25,170.18,64.86370891,177.8,15.0,27.0,22.0,11.33980925,31.751465900000003,90.0,137.8,17.871539378,17.690102430000003,99.69960292600001,207.0,22.4,0.23125412117294852,1.4895104895104896,1.1748251748251748
178,31.0,1.0,9.0,0.0,5.0,3.0,2.0,2.75,167.64000000000001,58.9670081,162.56,21.0,52.0,55.0,38.55535145,49.895160700000005,126.0,138.4,16.601480742000003,16.601480742000003,113.3980925,181.0,21.0,0.3561313466063407,1.8461538461538463,1.653846153846154
179,43.0,1.0,10.0,0.0,8.0,8.0,4.0,5.833333333333333,177.8,65.31730128000001,175.26,13.0,20.0,45.0,48.98797596,35.38020486,136.0,99.6,17.780820904000002,16.238606846,100.878943088,183.6,20.7,0.19902843113912558,1.5416666666666665,1.75
180,19.0,2.0,3.0,7.0,3.0,1.0,1.0,2.5,165.1,56.69904625,168.148,6.0,8.0,42.0,18.143694800000002,15.875732950000002,73.0,79.8,13.154178730000002,13.154178730000002,87.99691978000001,128.6,20.8,0.10582188584874123,1.28,1.32
181,27.0,1.0,4.0,7.0,5.0,3.0,4.0,4.333333333333333,177.8,74.84274105,177.8,22.0,51.0,42.0,29.48350405,38.55535145,75.0,56.6,20.774530546,20.774530546,127.82232986600002,65.6,23.7,0.2939496829131701,1.5151515151515151,1.3939393939393938
182,26.0,2.0,4.0,9.0,5.0,4.0,4.0,4.333333333333333,167.64000000000001,61.23496995,170.18,12.0,20.0,45.0,27.2155422,24.947580350000003,75.0,75.4,15.87573295,15.87573295,100.24391377000002,93.8,21.8,0.19596645527544673,1.4074074074074074,1.4444444444444446
183,25.0,1.0,5.0,5.0,3.0,3.0,2.0,1.6666666666666667,173.99,68.94604024,172.72,18.0,30.0,35.0,31.751465900000003,40.36972093,203.0,108.2,20.048782754,19.50447191,97.06876718000001,164.2,22.8,0.26107373153472346,1.5855263157894737,1.4605263157894737
184,24.0,1.0,3.0,7.0,3.0,1.0,2.0,2.5,179.07,79.83225712000001,184.912,10.0,30.0,20.0,7.484274105000001,28.757756258,54.0,54.8,18.597287170000005,18.597287170000005,107.95498406000002,76.2,24.9,0.12526264896868042,1.3602272727272726,1.09375
185,35.0,1.0,4.0,9.0,4.0,3.0,3.0,8.916666666666666,173.355,64.86370891,176.53,24.0,37.0,42.0,36.287389600000004,45.359237,103.0,127.8,15.785014476,15.785014476,111.31156759800001,216.0,21.6,0.37000659387671764,1.6993006993006992,1.5594405594405594
186,28.0,1.0,6.0,11.0,3.0,1.0,3.0,2.9166666666666665,182.88,74.38914868,190.5,17.0,38.0,53.0,38.55535145,43.99845989,165.0,92.2,26.489794408,24.856861876,145.60315077,163.0,22.2,0.2285279547038365,1.5914634146341462,1.5182926829268293
187,54.0,1.0,8.0,0.0,4.0,4.0,3.0,3.3333333333333335,195.58,75.74992579,196.85,19.0,24.0,56.0,31.751465900000003,45.359237,165.0,112.4,24.312551032000005,24.312551032000005,139.25285759000002,177.8,19.8,0.2508253282342918,1.5988023952095807,1.4191616766467066
188,27.0,2.0,7.0,9.0,3.0,2.0,4.0,5.0,157.48,55.33826914,157.48,12.0,12.0,69.0,20.41165665,20.41165665,125.0,99.2,17.23651006,17.690102430000003,111.58372302000002,140.0,22.3,0.21684812673922385,1.3688524590163935,1.3688524590163935
189,32.0,1.0,1.0,0.0,4.0,1.0,3.0,0.8333333333333334,180.34,77.56429527,177.8,8.0,23.0,28.0,20.41165665,27.2155422,102.0,112.2,21.046685968,21.046685968,109.22504269599999,185.6,23.8,0.10314023961865618,1.3508771929824561,1.263157894736842
190,23.0,1.0,10.0,17.0,3.0,2.0,4.0,2.9166666666666665,170.18,70.624332009,182.88,23.0,40.0,86.0,58.286619545,49.895160700000005,275.0,171.4,26.217638986000004,26.217638986000004,176.628868878,268.0,24.4,0.32566679706179735,1.7064868336544639,1.8253050738599872
191,28.0,1.0,5.0,3.0,2.0,1.0,2.0,1.25,177.8,68.0388555,182.88,28.0,35.8,24.0,29.48350405,63.502931800000006,55.0,55.0,25.038298824,25.038298824,161.02529135,69.2,21.5,0.41152955607843816,1.9333333333333336,1.4333333333333336
192,28.0,1.0,8.0,11.0,3.0,2.0,1.0,1.25,165.1,62.59574706,165.1,20.0,35.0,63.0,38.55535145,49.895160700000005,124.0,101.0,22.498181552000005,22.498181552000005,103.41906036,130.4,23.0,0.31951052490561965,1.7971014492753623,1.615942028985507
193,28.0,1.0,7.0,0.0,3.0,2.0,2.0,2.0833333333333335,175.26,76.20351816,184.15,19.0,40.0,52.0,29.48350405,41.911934988000006,135.0,72.6,25.129017298,24.675424928,102.05828325,117.2,24.8,0.24933232032813535,1.5529362660705177,1.386904761904762
194,29.0,2.0,4.0,7.0,4.0,2.0,2.0,2.5,152.4,49.895160700000005,154.94,5.0,13.0,13.0,4.535923700000001,8.527536556000001,32.0,43.6,10.704779932000001,10.759211016400002,68.58316634399999,83.8,21.5,0.10021011917494435,1.1722449239039627,1.0909090909090908
195,28.0,1.0,7.0,0.0,3.0,2.0,2.0,2.0833333333333335,175.26,76.20351816,184.15,19.0,40.0,52.0,35.153408675,52.163122550000004,135.0,86.6,23.768240188,22.951773922000005,102.05828325,122.8,24.8,0.24933232032813535,1.6845238095238098,1.4613095238095237
196,32.0,1.0,7.0,9.0,5.0,2.0,4.0,4.166666666666667,167.64000000000001,68.0388555,170.18,24.0,50.0,45.0,29.48350405,49.895160700000005,155.0,140.2,24.947580350000003,24.947580350000003,117.9340162,203.4,24.2,0.3527396194958041,1.7333333333333334,1.4333333333333336
197,25.0,1.0,9.0,9.0,5.0,3.0,3.0,5.833333333333333,170.18,67.13167076,167.64000000000001,25.0,50.0,70.0,56.69904625,42.18409041,20.0,15.0,19.05087954,19.05087954,113.3980925,60.0,23.2,0.3724024699068878,1.6283783783783783,1.8445945945945945
198,46.0,1.0,6.0,0.0,5.0,1.0,2.0,1.6666666666666667,182.88,73.02837157,187.96,20.0,33.0,40.0,29.48350405,43.09127515,113.0,134.0,23.858958662,22.498181552,144.24237366,213.0,21.8,0.27386616420481685,1.5900621118012421,1.4037267080745341
