,age,sex,max_boulder_numeric,max_sport_numeric,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,ohpr,ohll,dl,shortcamp,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang
99,33.0,1.0,6.0,9.0,5.0,3.0,4.0,8.333333333333334,187.96,78.01788764,187.96,14.0,23.0,36.0,15.875732950000002,43.544867520000004,123.0,86.0,24.04039561,24.04039561,147.41752025,155.0,22.1,0.17944602735978407,1.5581395348837208,1.2034883720930232
100,33.0,1.0,6.0,9.0,5.0,3.0,4.0,8.333333333333334,187.96,78.01788764,187.96,14.0,23.0,36.0,15.875732950000002,43.544867520000004,123.0,86.0,24.04039561,24.04039561,147.41752025,155.0,22.1,0.17944602735978407,1.5581395348837208,1.2034883720930232
101,39.0,2.0,8.0,15.0,7.0,5.0,2.0,4.166666666666667,162.56,52.163122550000004,165.1,26.0,53.0,70.0,29.48350405,34.01942775,480.0,141.2,23.133210870000003,23.586803240000002,137.43848811,345.4,19.7,0.4984364188527667,1.6521739130434783,1.565217391304348
102,39.0,2.0,8.0,15.0,7.0,5.0,2.0,4.166666666666667,162.56,52.163122550000004,165.1,26.0,53.0,70.0,29.48350405,34.01942775,480.0,141.2,23.133210870000003,23.586803240000002,137.43848811,345.4,19.7,0.4984364188527667,1.6521739130434783,1.565217391304348
103,35.0,1.0,7.0,11.0,7.0,5.0,2.0,5.0,172.72,72.57477920000001,182.88,16.0,36.0,24.0,13.6077711,38.10175908,99.4,128.0,19.958064280000002,19.958064280000002,124.73790175,150.0,24.3,0.22046226218487755,1.5250000000000001,1.1875
104,35.0,1.0,7.0,11.0,7.0,5.0,2.0,5.0,172.72,72.57477920000001,182.88,16.0,36.0,24.0,13.6077711,38.10175908,99.4,128.0,19.958064280000002,19.958064280000002,124.73790175,150.0,24.3,0.22046226218487755,1.5250000000000001,1.1875
105,29.0,2.0,5.0,9.0,4.0,1.0,2.0,2.5,162.56,53.07030729,165.735,10.0,16.0,40.0,29.48350405,22.6796185,90.0,70.0,13.6077711,13.6077711,108.8621688,100.0,20.1,0.1884292839186988,1.4273504273504274,1.5555555555555556
106,29.0,2.0,5.0,9.0,4.0,1.0,2.0,2.5,162.56,53.07030729,165.735,10.0,16.0,40.0,29.48350405,22.6796185,90.0,70.0,13.6077711,13.6077711,108.8621688,100.0,20.1,0.1884292839186988,1.4273504273504274,1.5555555555555556
107,26.0,1.0,7.0,9.0,5.0,3.0,2.0,4.166666666666667,167.64000000000001,64.86370891,167.64000000000001,10.0,21.0,28.0,24.947580350000003,22.6796185,123.0,81.6,18.325131748,17.871539378,77.1107029,150.4,23.1,0.154169414115299,1.3496503496503498,1.3846153846153846
108,26.0,1.0,7.0,9.0,5.0,3.0,2.0,4.166666666666667,167.64000000000001,64.86370891,167.64000000000001,10.0,21.0,28.0,24.947580350000003,22.6796185,123.0,81.6,18.325131748,17.871539378,77.1107029,150.4,23.1,0.154169414115299,1.3496503496503498,1.3846153846153846
109,39.0,2.0,5.6,10.6,5.2,3.4,2.4,3.166666666666667,164.59199999999998,57.969104886000004,164.08399999999997,15.0,28.8,52.2,32.02362132200001,35.198767912,273.0,245.0,22.861055448000002,18.778724118,98.701699712,450.0,21.339999999999996,0.2723370115759358,1.5465324521924189,1.4966100170743943
110,47.0,2.0,0.0,11.0,7.0,4.0,2.0,5.0,157.48,52.163122550000004,157.48,8.0,13.0,32.0,8.845051215000002,11.475886961,94.2,92.6,12.428430938000002,12.882023308,81.011597282,125.8,21.0,0.15336505195469743,1.2154491525423727,1.1652457627118644
111,45.0,1.0,10.0,15.0,7.0,7.0,4.0,13.333333333333334,172.72,66.67807839000001,172.72,23.0,43.0,85.0,47.62719885,45.359237,197.0,96.0,27.2155422,24.947580350000003,124.73790175,335.0,22.3,0.34494095443892403,1.6802721088435373,1.7142857142857142
112,31.0,2.0,9.0,15.0,7.0,7.0,3.0,12.5,167.64000000000001,58.9670081,169.164,14.0,18.0,48.0,18.143694800000002,18.143694800000002,140.0,70.0,17.690102430000003,17.23651006,112.03731539,145.0,21.0,0.23742089773756048,1.3076923076923077,1.3076923076923077
113,55.0,1.0,7.0,13.0,7.0,7.0,3.0,6.666666666666667,187.96,81.6466266,187.96,50.0,90.0,42.0,40.8233133,61.23496995,477.0,138.0,22.6796185,29.48350405,0.0,662.0,23.1,0.612395172735771,1.75,1.5
114,24.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,185.42000000000002,90.718474,185.42000000000002,6.0,13.0,27.0,9.071847400000001,0.0,5.0,57.0,24.04039561,19.958064280000002,102.05828325,70.0,26.4,0.06613867865546327,1.0,1.0999999999999999
115,32.0,1.0,6.0,13.0,7.0,3.0,1.0,3.75,180.34,67.13167076,182.88,18.0,35.0,45.0,36.287389600000004,52.163122550000004,135.0,105.0,22.044589182000003,21.590996812,120.65557042,152.0,20.6,0.2681297783329592,1.7770270270270272,1.5405405405405403
116,38.0,2.0,0.0,9.0,6.0,1.0,4.0,7.5,175.26,59.420600470000004,182.88,2.0,4.0,32.0,10.160469088000001,2.2679618500000003,72.2,87.0,15.603577527999999,14.06136347,78.47148001000001,110.0,19.3,0.03365836063891261,1.0381679389312977,1.155166641466177
117,36.0,2.0,0.0,11.0,6.0,4.0,4.0,2.0833333333333335,166.37,55.791861510000004,170.18,12.0,37.0,53.0,23.586803240000002,18.143694800000002,475.0,140.0,21.046685968,21.500278338,118.84120094,509.0,20.2,0.21508513383890493,1.3252032520325203,1.4227642276422765
118,49.0,1.0,4.0,11.0,7.0,4.0,2.0,6.25,181.61,72.57477920000001,190.5,16.0,17.0,31.0,8.164662660000001,31.751465900000003,90.0,40.0,18.143694800000002,15.875732950000002,86.63614267,71.0,22.0,0.22046226218487755,1.4375,1.1125
119,37.0,2.0,3.0,13.0,7.0,7.0,2.0,6.25,168.91,54.4310844,170.18,8.0,11.0,42.0,8.164662660000001,15.875732950000002,90.0,57.0,13.6077711,13.6077711,61.23496995,131.0,19.1,0.14697484145658504,1.2916666666666667,1.1500000000000001
120,35.0,1.0,0.0,17.0,4.0,3.0,3.0,2.9166666666666665,185.42000000000002,71.21400209000001,187.96,25.0,29.0,52.0,31.751465900000003,40.8233133,188.0,94.0,23.133210870000006,22.22602613,149.866919048,120.0,20.7,0.35105455761923177,1.573248407643312,1.4458598726114649
121,46.0,1.0,0.0,4.0,6.0,2.0,2.0,1.0,167.64000000000001,72.57477920000001,177.01260000000002,10.0,25.0,9.0,0.0,22.6796185,10.0,79.8,16.238606846000003,16.011810661000002,73.209808518,128.0,25.8,0.13778891386554848,1.3125,1.0
122,29.0,2.0,0.0,13.0,5.0,2.0,3.0,2.9166666666666665,162.56,53.523899660000005,168.91,13.0,25.0,38.0,15.875732950000002,17.23651006,173.0,88.0,23.223929344000002,22.951773922,100.24391376999999,119.0,20.3,0.2428821532545261,1.3220338983050848,1.2966101694915255
123,47.0,1.0,0.0,9.0,5.0,4.0,2.0,4.166666666666667,177.8,77.1107029,177.8,7.0,20.0,31.0,21.31884139,14.51495584,134.0,62.0,19.595190384,20.048782754,103.23762341199999,107.0,24.4,0.09077857854671428,1.188235294117647,1.276470588235294
124,38.0,2.0,1.0,3.0,4.0,2.0,2.0,4.166666666666667,175.26,80.28584949,172.72,2.0,12.0,15.0,9.071847400000001,0.0,37.0,59.0,13.607771100000003,13.335615678,93.167872798,37.0,26.1,0.024910990077387295,1.0,1.1129943502824857
125,35.0,2.0,0.0,13.0,6.0,3.0,4.0,4.0,175.26,64.41011654,170.18,9.0,11.0,26.0,9.071847400000001,22.6796185,40.0,45.0,19.958064280000002,18.778724118000003,100.334632244,80.0,21.0,0.13972960279323227,1.352112676056338,1.1408450704225352
126,48.0,1.0,4.0,13.0,7.0,2.0,3.0,6.25,167.64000000000001,62.142154690000005,175.26,20.0,53.0,69.0,21.31884139,20.41165665,246.0,106.0,22.6796185,23.586803240000002,122.288502952,203.6,22.1,0.32184271851806945,1.3284671532846717,1.3430656934306568
127,26.0,1.0,6.0,9.0,3.0,2.0,3.0,2.5,172.72,61.23496995,172.72,16.0,19.0,46.0,40.8233133,36.287389600000004,130.0,45.0,20.411656650000005,19.958064280000002,100.24391377,130.0,20.5,0.261288607033929,1.5925925925925926,1.6666666666666667
128,26.0,2.0,5.0,5.0,6.0,3.0,2.0,1.6666666666666667,172.72,54.4310844,182.88,4.0,19.0,29.0,15.875732950000002,7.71107029,109.0,70.43,15.149985158000002,15.149985158000002,75.74992579,79.38,18.2,0.07348742072829252,1.1416666666666666,1.2916666666666667
129,36.0,2.0,7.0,7.0,6.0,3.0,2.0,2.5,167.64000000000001,58.05982336,165.1,11.0,10.0,45.0,31.751465900000003,27.2155422,40.0,95.0,13.6077711,11.33980925,83.91458845000001,130.0,20.7,0.18945975656512917,1.4687500000000002,1.546875
130,27.0,2.0,8.0,13.0,4.0,1.0,3.0,8.666666666666666,165.1,58.9670081,170.18,10.0,10.0,23.0,6.80388555,15.875732950000002,62.0,90.0,13.6077711,13.6077711,74.84274105,137.0,21.6,0.1695863555268289,1.2692307692307692,1.1153846153846154
131,25.0,1.0,11.0,19.0,7.0,4.0,4.0,16.666666666666668,175.26,60.781377580000004,175.26,24.0,43.0,64.0,40.8233133,52.163122550000004,293.0,245.0,26.126920512000005,27.034105252,173.907314658,380.0,19.8,0.39485778301769114,1.8582089552238805,1.671641791044776
132,25.0,1.0,7.0,9.0,5.0,3.0,3.0,3.75,187.96,78.92507238,193.04,28.0,32.0,71.0,68.0388555,55.33826914,356.0,128.0,28.757756258,28.757756258000008,187.96867812800002,142.0,22.3,0.35476685868830876,1.7011494252873565,1.8620689655172413
133,32.0,1.0,5.0,9.0,4.0,3.0,4.0,2.9166666666666665,177.8,79.83225712000001,183.89600000000002,12.0,31.0,35.0,18.143694800000002,31.751465900000003,76.0,66.0,22.770336974000003,22.498181552000002,118.84120094000002,73.0,25.3,0.1503151787624165,1.3977272727272727,1.2272727272727273
134,33.0,1.0,9.0,15.0,7.0,5.0,2.0,5.833333333333333,176.53,65.77089365,176.53,24.0,35.0,60.0,39.916128560000004,56.24545388,225.0,82.0,24.04039561,24.04039561,129.27382545,141.0,21.1,0.36490305465083184,1.8551724137931034,1.606896551724138
135,23.0,1.0,0.0,9.0,3.0,1.0,2.0,2.5,175.26,69.85322498000001,180.34,9.0,26.0,20.0,9.52543977,20.41165665,63.0,65.4,22.407463078000003,21.046685968000002,93.44002822,92.4,22.7,0.12884158179635702,1.2922077922077921,1.1363636363636365
136,27.0,1.0,4.0,5.0,3.0,2.0,4.0,2.0,170.18,68.0388555,170.18,40.0,60.0,35.0,27.2155422,54.4310844,80.0,30.0,31.751465900000003,31.751465900000003,129.27382545,30.0,23.5,0.5878993658263403,1.8,1.4000000000000001
137,31.0,1.0,9.0,13.0,4.0,2.0,4.0,3.8833333333333337,181.61,63.502931800000006,184.15,30.0,50.0,61.4,43.09127515,45.359237,330.0,144.4,23.314647818000005,23.314647818000005,168.464206218,232.2,19.3,0.47241913325330903,1.7142857142857142,1.6785714285714284
138,39.0,2.0,4.0,5.0,3.0,2.0,2.0,2.5,167.64000000000001,61.68856232,162.56,9.0,15.0,21.0,15.512859054000003,21.409559864,56.0,117.0,15.603577527999999,13.970644996,70.578972772,236.6,21.9,0.1458941440929337,1.3454799169425862,1.2454677684427176
139,39.0,1.0,4.0,9.0,4.0,3.0,2.0,6.666666666666667,172.72,72.12118683,172.72,12.2,25.0,30.0,18.143694800000002,27.2155422,118.8,113.0,25.85476509,25.85476509,81.6466266,165.4,24.2,0.1649494143816171,1.3773584905660377,1.2515723270440253
140,27.0,1.0,4.0,4.0,3.0,2.0,3.0,0.8333333333333334,170.18,66.67807839000001,175.26,16.0,51.0,43.0,27.2155422,34.01942775,96.0,60.0,18.143694800000002,18.143694800000002,115.21246198,88.4,23.0,0.2399589248270776,1.510204081632653,1.4081632653061225
141,28.0,1.0,4.0,5.0,3.0,2.0,3.0,2.9166666666666665,194.056,83.00740371,195.58,15.0,37.6,40.0,33.56583538,39.916128560000004,88.0,73.4,25.673328142000003,25.219735772,137.43848811,83.6,22.0,0.18070677228268653,1.4808743169398908,1.4043715846994536
142,35.0,1.0,0.0,13.0,7.0,2.0,4.0,5.0,177.8,68.94604024,182.88,16.0,32.0,52.0,26.30835746,27.2155422,126.4,100.8,24.947580350000003,24.947580350000003,102.05828325,184.2,21.8,0.2320655391419764,1.3947368421052633,1.381578947368421
143,25.0,2.0,7.0,13.0,4.0,1.0,4.0,6.25,165.1,48.98797596,165.1,6.0,12.0,42.0,13.6077711,11.33980925,116.0,74.486,14.06136347,13.607771100000003,74.38914868000002,117.676,18.0,0.12247903454715421,1.2314814814814816,1.277777777777778
144,26.0,2.0,3.0,7.0,4.0,1.0,2.0,1.6666666666666667,172.72,63.502931800000006,167.64000000000001,9.0,20.0,3.0,0.0,11.33980925,0.0,48.2,12.70058636,12.020197805,68.49244787,72.0,21.3,0.14172573997599272,1.1785714285714284,1.0
145,37.0,1.0,1.0,7.0,4.0,1.0,4.0,2.0833333333333335,180.34,86.1825503,182.88,8.0,30.0,9.0,0.0,13.6077711,3.0,1.0,0.45359237,0.45359237,0.45359237,1.0,26.5,0.09282621565679056,1.1578947368421053,1.0
146,36.0,2.0,0.0,9.0,7.0,3.0,3.0,5.833333333333333,177.8,74.38914868,177.8,4.0,22.0,26.0,16.329325320000002,3.17514659,36.0,95.8,18.234413274,18.234413274,73.11909004399999,160.6,23.5,0.05377128345972623,1.0426829268292683,1.2195121951219514
147,41.0,1.0,0.0,15.0,7.0,7.0,3.0,5.833333333333333,165.1,60.781377580000004,170.18,16.0,15.0,70.0,34.926612490000004,31.751465900000003,413.0,136.6,19.50447191,19.958064280000002,122.46993990000001,401.6,22.3,0.2632385220117941,1.5223880597014927,1.5746268656716418
148,43.0,1.0,0.0,13.0,7.0,5.0,3.0,3.3333333333333335,177.8,76.65711053,182.88,25.0,39.0,46.0,18.143694800000002,54.4310844,155.0,132.8,27.2155422,27.2155422,133.80974915000002,194.4,24.2,0.3261276067823633,1.710059171597633,1.2366863905325445
149,34.0,1.0,11.0,13.0,7.0,7.0,4.0,7.083333333333333,175.26,65.77089365,185.42000000000002,24.0,31.0,60.0,33.11224301,36.287389600000004,250.0,118.6,18.59728717,20.86524902,128.09448528800002,178.2,21.4,0.36490305465083184,1.5517241379310347,1.5034482758620689
150,26.0,2.0,5.0,9.0,5.0,2.0,3.0,3.3333333333333335,158.75,47.62719885,156.845,11.0,29.0,39.0,22.770336974000003,21.409559864000006,105.0,86.0,13.063460256000003,12.972741782000003,100.69750614,122.4,18.9,0.23096046514606222,1.428344828142682,1.4519452592904891
151,35.0,1.0,7.0,11.0,7.0,4.0,4.0,2.5,182.88,77.1107029,190.5,15.0,29.0,60.0,49.895160700000005,31.751465900000003,138.0,106.0,25.038298824,23.677521714,119.47623025800002,172.6,23.1,0.1945255254572449,1.4117647058823528,1.6470588235294117
152,27.0,1.0,7.0,9.0,4.0,3.0,2.0,3.3333333333333335,177.8,79.37866475,185.42000000000002,19.0,31.0,36.0,42.63768278,42.63768278,138.0,80.0,26.761949830000002,24.947580350000003,104.77983747,119.0,25.1,0.23935902751500995,1.5371428571428571,1.5371428571428571
153,21.0,1.0,4.0,9.0,3.0,2.0,2.0,3.3333333333333335,180.34,74.84274105,175.26,17.0,40.0,45.0,27.2155422,38.55535145,57.0,67.8,21.228122916,21.228122916,131.5417873,81.4,23.0,0.22714293679654055,1.5151515151515151,1.3636363636363638
154,33.0,2.0,3.0,3.0,5.0,2.0,4.0,12.5,157.48,49.895160700000005,160.02,4.0,10.0,37.0,9.071847400000001,4.082331330000001,60.0,90.4,12.70058636,12.3014250744,61.960717742,198.2,20.1,0.08016809533995548,1.0818181818181818,1.1818181818181819
155,25.0,1.0,3.0,5.0,6.0,1.0,1.0,0.8333333333333334,168.91,64.86370891,175.26,13.0,29.0,35.0,30.209251842000004,32.29577674400001,128.8,64.4,15.149985158000002,14.514955839999999,79.37866475000001,98.2,22.7,0.2004202383498887,1.4893329193855511,1.460318905371537
156,31.0,1.0,0.0,4.0,3.0,2.0,4.0,2.5,179.07,71.66759446,182.88,11.0,34.0,27.0,10.43262451,24.947580350000003,5.0,122.8,23.133210870000003,23.133210870000003,120.20197805000001,177.2,22.3,0.1534863850654211,1.3481012658227849,1.1455696202531644
157,19.0,1.0,8.0,7.0,4.0,2.0,4.0,4.0,172.72,64.41011654,177.8,25.0,25.0,60.0,38.55535145,45.359237,7.0,20.0,11.33980925,11.33980925,45.359237,30.0,21.6,0.38813778553675626,1.704225352112676,1.5985915492957747
158,25.0,1.0,6.0,11.0,5.0,2.0,3.0,6.666666666666667,190.5,77.1107029,198.12,10.0,25.0,23.6,18.143694800000002,20.41165665,85.0,56.6,20.41165665,20.41165665,115.66605435000001,70.8,21.2,0.12968368363816327,1.2647058823529411,1.2352941176470589
159,34.0,1.0,1.0,5.0,3.0,2.0,1.8,2.716666666666667,178.054,66.67807839000001,145.796,11.0,15.0,27.8,9.52543977,19.50447191,60.0,89.4,15.42214058,14.514955840000002,81.6466266,147.2,21.0,0.16497176081861586,1.292517006802721,1.142857142857143
160,30.0,1.0,10.0,17.0,6.0,6.0,3.0,5.583333333333333,182.88,77.1107029,190.5,26.0,45.0,70.0,52.163122550000004,52.163122550000004,170.0,119.8,28.12272694,28.12272694,158.7573295,241.0,23.1,0.3371775774592245,1.676470588235294,1.676470588235294
161,24.0,1.0,0.0,5.0,2.0,2.0,3.0,0.6666666666666666,180.34,70.30681735,180.34,12.0,19.2,31.6,14.51495584,20.41165665,85.0,78.6,16.057169898,15.875732950000003,80.28584949,121.6,21.6,0.17068046104635684,1.2903225806451613,1.206451612903226
162,33.0,1.0,0.0,7.0,3.0,3.0,2.0,2.3333333333333335,184.023,73.93555631000001,184.023,9.0,16.0,18.0,3.17514659,30.84428116,3.0,78.0,18.325131748,17.871539378,102.14900172400002,128.2,21.8,0.121727629427233,1.4171779141104295,1.0429447852760736
163,32.0,2.0,8.0,11.0,6.0,4.0,1.0,2.5,157.48,53.07030729,154.94,12.0,33.0,70.0,38.55535145,29.48350405,150.0,120.6,18.143694800000002,18.59728717,109.76935354,179.2,21.4,0.22611514070243854,1.5555555555555556,1.7264957264957266
164,38.0,1.0,0.0,7.0,5.0,3.0,4.0,5.0,179.07,72.57477920000001,176.53,23.0,60.0,28.0,14.968548210000002,44.905644630000005,120.0,124.0,22.6796185,22.6796185,113.85168487000001,181.2,22.6,0.3169145018907615,1.61875,1.20625
165,39.0,1.0,4.0,9.0,4.0,3.0,3.0,5.416666666666667,172.72,71.66759446,175.26,11.0,27.0,34.0,10.43262451,28.12272694,75.0,85.0,19.685908858,17.871539378,98.42954429000001,124.0,24.0,0.1534863850654211,1.3924050632911393,1.1455696202531644
166,16.0,1.0,9.0,11.0,4.0,2.0,2.0,1.6666666666666667,172.72,65.77089365,175.26,16.0,21.0,49.0,43.09127515,38.55535145,136.0,67.2,23.496084766000003,22.679618500000004,106.86636237200003,114.4,22.0,0.24326870310055454,1.5862068965517242,1.6551724137931034
167,34.0,1.0,0.0,9.0,7.0,2.0,4.0,3.3333333333333335,177.8,71.66759446,180.34,16.0,25.0,44.0,30.390688790000002,33.56583538,106.0,107.6,20.86524902,20.86524902,135.89627405200002,172.6,22.7,0.22325292373152159,1.4683544303797469,1.4240506329113924
168,36.0,2.0,0.0,7.0,7.0,1.0,4.0,3.3333333333333335,177.8,60.32778521,175.26,9.8,5.0,13.0,4.535923700000001,14.787111262000002,106.0,113.88600000000001,15.875732950000002,15.875732950000002,73.93555631000001,179.876,19.1,0.15117600113287483,1.2288243900698073,1.075187969924812
169,41.0,1.0,4.0,9.0,6.0,4.0,2.0,5.833333333333333,182.88,77.1107029,185.42000000000002,7.0,25.0,18.0,19.05087954,25.85476509,70.0,94.8,20.41165665,18.143694800000002,45.359237,154.6,23.1,0.09077857854671428,1.3352941176470587,1.2470588235294118
170,30.0,1.0,0.0,15.0,6.0,2.0,1.0,3.3333333333333335,182.88,68.0388555,187.96,12.0,22.0,57.0,41.73049804,29.937096420000003,150.0,68.8,22.044589182000003,21.590996812,111.76515996799999,146.2,20.3,0.17636980974790206,1.4400000000000002,1.6133333333333333
171,28.0,1.0,5.0,11.0,5.0,3.0,4.0,6.25,187.96,86.63614267,193.04,16.0,15.0,30.0,21.772433760000002,45.359237,90.2,78.4,23.677521714,23.223929344000002,151.95344395,108.8,24.5,0.18468042905539483,1.5235602094240839,1.2513089005235603
172,34.0,2.0,0.0,3.0,3.0,2.0,4.0,8.333333333333334,162.56,61.23496995,163.83,9.0,26.0,23.0,7.25747792,15.875732950000002,25.0,97.0,16.964354638,17.200222670400002,96.796611758,176.2,23.2,0.14697484145658504,1.2592592592592593,1.1185185185185187
173,52.0,1.0,3.0,7.0,3.0,2.0,4.0,3.25,168.91,58.9670081,180.34,17.0,30.0,20.0,12.24699399,28.12272694,74.0,89.2,19.50447191,19.50447191,102.96546799000001,117.8,20.7,0.2882968043956091,1.4769230769230768,1.2076923076923078
174,22.0,2.0,4.0,9.0,4.0,3.0,4.0,2.0833333333333335,162.56,56.69904625,162.56,14.0,25.0,45.0,24.947580350000003,18.143694800000002,114.0,67.0,15.240703632,14.787111262000002,80.28584949,94.6,21.5,0.24691773364706288,1.32,1.44
175,38.0,3.0,5.0,13.0,6.4,3.8,2.8,5.533333333333333,175.26,79.37866475,180.594,17.2,40.6,37.8,24.947580350000003,28.12272694,189.0,99.2,25.40117272,24.720784165000005,91.17206637000001,273.4,23.759999999999998,0.23466211713278423,1.354285714285714,1.3142857142857143
176,22.0,1.0,0.0,11.0,5.6,3.0,3.0,5.0,172.72,71.21400209000001,172.72,18.0,32.8,62.0,48.08079122,56.69904625,250.0,111.2,29.029911680000005,29.029911680000005,177.08246124800002,153.8,23.9,0.25275928148584687,1.7961783439490446,1.6751592356687899
177,21.0,1.0,6.0,11.0,4.0,2.0,2.0,12.5,182.88,77.1107029,182.88,18.0,30.0,120.0,40.8233133,31.751465900000003,200.0,116.2,16.329325320000002,16.329325320000002,83.91458845000001,251.6,23.1,0.2334306305486939,1.4117647058823528,1.5294117647058822
178,19.0,2.0,3.0,7.0,3.0,1.0,1.0,2.5,165.1,56.69904625,168.148,6.0,8.0,42.0,18.143694800000002,15.875732950000002,73.0,79.8,13.154178730000002,13.154178730000002,87.99691978000001,128.6,20.8,0.10582188584874123,1.28,1.32
179,27.0,1.0,4.0,7.0,5.0,3.0,4.0,4.333333333333333,177.8,74.84274105,177.8,22.0,51.0,42.0,29.48350405,38.55535145,75.0,56.6,20.774530546,20.774530546,127.82232986600002,65.6,23.7,0.2939496829131701,1.5151515151515151,1.3939393939393938
180,26.0,2.0,4.0,9.0,5.0,4.0,4.0,4.333333333333333,167.64000000000001,61.23496995,170.18,12.0,20.0,45.0,27.2155422,24.947580350000003,75.0,75.4,15.87573295,15.87573295,100.24391377000002,93.8,21.8,0.19596645527544673,1.4074074074074074,1.4444444444444446
181,25.0,1.0,5.0,5.0,3.0,3.0,2.0,1.6666666666666667,173.99,68.94604024,172.72,18.0,30.0,35.0,31.751465900000003,40.36972093,203.0,108.2,20.048782754,19.50447191,97.06876718000001,164.2,22.8,0.26107373153472346,1.5855263157894737,1.4605263157894737
182,24.0,1.0,3.0,7.0,3.0,1.0,2.0,2.5,179.07,79.83225712000001,184.912,10.0,30.0,20.0,7.484274105000001,28.757756258,54.0,54.8,18.597287170000005,18.597287170000005,107.95498406000002,76.2,24.9,0.12526264896868042,1.3602272727272726,1.09375
183,35.0,1.0,4.0,9.0,4.0,3.0,3.0,8.916666666666666,173.355,64.86370891,176.53,24.0,37.0,42.0,36.287389600000004,45.359237,103.0,127.8,15.785014476,15.785014476,111.31156759800001,216.0,21.6,0.37000659387671764,1.6993006993006992,1.5594405594405594
184,28.0,1.0,6.0,11.0,3.0,1.0,3.0,2.9166666666666665,182.88,74.38914868,190.5,17.0,38.0,53.0,38.55535145,43.99845989,165.0,92.2,26.489794408,24.856861876,145.60315077,163.0,22.2,0.2285279547038365,1.5914634146341462,1.5182926829268293
185,41.0,1.0,0.0,7.0,4.0,2.0,3.0,3.3333333333333335,187.96,79.37866475,180.34,14.0,26.0,12.0,2.2679618500000003,36.287389600000004,35.0,71.8,19.685908857999998,19.232316488000002,90.718474,120.0,22.5,0.17636980974790206,1.457142857142857,1.0285714285714287
186,40.0,1.0,0.0,11.0,8.0,3.0,3.0,1.6666666666666667,180.34,74.84274105,180.34,22.0,37.0,73.0,40.8233133,40.8233133,205.0,149.4,28.394882361999997,26.036202038,149.6854821,277.2,23.0,0.2939496829131701,1.5454545454545454,1.5454545454545454
187,27.0,2.0,7.0,9.0,3.0,2.0,4.0,5.0,157.48,55.33826914,157.48,12.0,12.0,69.0,20.41165665,20.41165665,125.0,99.2,17.23651006,17.690102430000003,111.58372302000002,140.0,22.3,0.21684812673922385,1.3688524590163935,1.3688524590163935
188,23.0,1.0,10.0,17.0,3.0,2.0,4.0,2.9166666666666665,170.18,70.624332009,182.88,23.0,40.0,86.0,58.286619545,49.895160700000005,275.0,171.4,26.217638986000004,26.217638986000004,176.628868878,268.0,24.4,0.32566679706179735,1.7064868336544639,1.8253050738599872
189,28.0,1.0,5.0,3.0,2.0,1.0,2.0,1.25,177.8,68.0388555,182.88,28.0,35.8,24.0,29.48350405,63.502931800000006,55.0,55.0,25.038298824,25.038298824,161.02529135,69.2,21.5,0.41152955607843816,1.9333333333333336,1.4333333333333336
190,28.0,1.0,8.0,11.0,3.0,2.0,1.0,1.25,165.1,62.59574706,165.1,20.0,35.0,63.0,38.55535145,49.895160700000005,124.0,101.0,22.498181552000005,22.498181552000005,103.41906036,130.4,23.0,0.31951052490561965,1.7971014492753623,1.615942028985507
191,29.0,2.0,4.0,7.0,4.0,2.0,2.0,2.5,152.4,49.895160700000005,154.94,5.0,13.0,13.0,4.535923700000001,8.527536556000001,32.0,43.6,10.704779932000001,10.759211016400002,68.58316634399999,83.8,21.5,0.10021011917494435,1.1722449239039627,1.0909090909090908
192,32.0,1.0,7.0,9.0,5.0,2.0,4.0,4.166666666666667,167.64000000000001,68.0388555,170.18,24.0,50.0,45.0,29.48350405,49.895160700000005,155.0,140.2,24.947580350000003,24.947580350000003,117.9340162,203.4,24.2,0.3527396194958041,1.7333333333333334,1.4333333333333336
193,25.0,1.0,9.0,9.0,5.0,3.0,3.0,5.833333333333333,170.18,67.13167076,167.64000000000001,25.0,50.0,70.0,56.69904625,42.18409041,20.0,15.0,19.05087954,19.05087954,113.3980925,60.0,23.2,0.3724024699068878,1.6283783783783783,1.8445945945945945
194,27.0,1.0,9.0,17.0,7.0,7.0,3.0,2.5,177.8,63.502931800000006,187.96,20.0,28.0,67.0,50.34875307,50.34875307,160.0,92.4,24.947580350000003,24.493987980000004,142.42800418000002,174.4,20.1,0.3149460888355394,1.792857142857143,1.792857142857143
195,28.0,1.0,5.0,9.0,5.0,4.0,2.0,2.5,172.72,66.67807839000001,175.26,17.0,27.0,48.0,27.2155422,38.55535145,94.0,71.8,24.04039561,24.04039561,129.27382545,119.0,22.3,0.25495635762876995,1.5782312925170068,1.4081632653061225
196,32.0,1.0,8.0,13.0,5.0,4.0,3.0,4.583333333333333,193.04,77.1107029,193.04,21.0,35.0,52.0,37.19457434,47.62719885,235.0,128.0,23.496084766000003,23.949677136000002,150.59266684,234.6,20.7,0.27233573564014285,1.6176470588235294,1.4823529411764707
197,22.0,1.0,8.0,11.0,3.0,2.0,2.0,2.5,175.26,68.0388555,175.26,18.0,35.0,35.0,36.287389600000004,45.359237,80.0,68.8,22.6796185,22.6796185,56.69904625,86.0,22.1,0.2645547146218531,1.6666666666666665,1.5333333333333332
