mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.17092108726501465,0.0018616006997547788,0.024846220016479494,0.0005402066383684928,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.5316062225642004,0.5540469202957896,0.6167910130534429,0.2166495232860799,0.23607659594924246,0.43103405502975106,0.16954156520442698,44
0.2546977996826172,0.0011897331628981146,0.0372861385345459,0.0011665418500208574,,2,5,300,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.5448472126386716,0.573424445541068,0.606214571439224,0.20957967777992403,0.2390660301375772,0.43462638750729293,0.17305832023068576,28
0.42491769790649414,0.002563900660589112,0.07741594314575195,0.03347526843007191,,2,5,500,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.5543556629785145,0.5946561214286361,0.6078896770772841,0.1898526556409621,0.25071229794110494,0.4394932830133003,0.18087836877294777,17
0.08475341796875,0.001655200586031859,0.012719249725341797,5.823323889941189e-05,,2,10,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.5171316439115312,0.5464784892028616,0.5799545478758689,0.18719663337387082,0.21590763802098778,0.409333790477024,0.1710550095547397,92
0.16649928092956542,0.000586697048411844,0.024866294860839844,0.0005728093249826058,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.5231461806618045,0.5464640152297252,0.5955063306831142,0.21447278141145443,0.21905443120365953,0.4197287478379515,0.16736483809566688,79
0.24864439964294432,0.002322498716100256,0.03646731376647949,0.0002478837863727291,,2,10,300,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.5265158195044447,0.5595385761875052,0.5924212541715259,0.22197620268362106,0.21868293499512215,0.4238269575084438,0.1674601325009275,72
0.42871708869934083,0.007078599573745196,0.06222553253173828,0.0016437195281259619,,2,10,500,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.5357738773201499,0.5777303039429664,0.5972646737089049,0.20629436839763682,0.2266235697208504,0.4287373586181017,0.1745783707019695,58
0.08579540252685547,0.002446342661404502,0.01312708854675293,0.0003288017131090916,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.47808834045697435,0.5436818252598898,0.5707439919571845,0.1479835816420384,0.21133985709743608,0.3903675192827047,0.17580487355756583,132
0.1708524703979492,0.0045734791462114805,0.02542767524719238,0.0008371656667222498,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.4864168454039348,0.5332179632465308,0.5680275646097441,0.1678192916670347,0.21160247209598604,0.39341682740464606,0.1688981814023132,117
0.2561431884765625,0.007270071183144509,0.03760051727294922,0.001379656180056101,,4,2,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.48799508824730553,0.5378837995933767,0.5618613938293571,0.17720333709191394,0.210271247584067,0.3950429732692041,0.16641314881016847,111
0.4164576530456543,0.005694717857098522,0.06137399673461914,0.0014667457768352383,,4,2,500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.4977193130754016,0.5576258647636358,0.5697146159480542,0.16836410002974944,0.21944251963508532,0.40257328269038534,0.17287053722860884,97
0.08258075714111328,0.00028371524007933383,0.01260232925415039,9.454515734523302e-05,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.47808834045697435,0.5436818252598898,0.5707439919571845,0.1479835816420384,0.21133985709743608,0.3903675192827047,0.17580487355756583,132
0.16767444610595703,0.004617484557645604,0.029135942459106445,0.008467521516000444,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.4864168454039348,0.5332179632465308,0.5680275646097441,0.1678192916670347,0.21160247209598604,0.39341682740464606,0.1688981814023132,117
0.2477623462677002,0.001661044576246268,0.036629343032836915,0.00023627796513916652,,4,5,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.48799508824730553,0.5378837995933767,0.5618613938293571,0.17720333709191394,0.210271247584067,0.3950429732692041,0.16641314881016847,111
0.4146683692932129,0.0052053771975129485,0.061376190185546874,0.0019498742525619471,,4,5,500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.4977193130754016,0.5576258647636358,0.5697146159480542,0.16836410002974944,0.21944251963508532,0.40257328269038534,0.17287053722860884,97
0.08461275100708007,0.002937259451347809,0.01288137435913086,0.00040192715792557795,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.4792287657978408,0.5351635170368991,0.5650385725509761,0.17278528985132802,0.19986161529703161,0.39041555210681517,0.16911930311449935,130
0.16426334381103516,0.0010448275428230215,0.02490849494934082,0.0005790339734156494,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.48157822364126057,0.5277295481467645,0.5641300932647817,0.1825655626976178,0.20560464956310098,0.3923216154627051,0.1641225337413005,125
0.2467733383178711,0.0020010016380609358,0.036341524124145506,0.00025670583216857654,,4,10,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.48455291086330166,0.5322350960933568,0.5583987085080016,0.18864658454154692,0.20141182238903566,0.39304902447904855,0.16345728276256927,122
0.41072826385498046,0.0012038212367214815,0.06088347434997558,0.0006865432186230843,,4,10,500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.494466820318587,0.548889166452637,0.5681865706585302,0.17479140531269055,0.2097959270081633,0.39922597795012155,0.17103928877950253,103
0.08607463836669922,0.0011728144036233013,0.012814664840698242,0.0002900623048339559,6,1,2,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5033687252532082,0.5411772289125927,0.6184307125356439,0.20267158506368854,0.23233590005481586,0.41959683036398987,0.16938574583055785,80
0.16950225830078125,0.0004346950945308301,0.024688100814819335,0.00026072885483348265,6,1,2,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.526980867699364,0.5529620893686453,0.6197357987548164,0.2345464012838986,0.2269956299836925,0.4322441574180833,0.16727961007544193,40
0.2564753532409668,0.001829356518699068,0.03679304122924805,9.354755142727461e-05,6,1,2,300,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.5406514796314503,0.5620541603852724,0.6088713989687717,0.22337206781875496,0.2343048518068429,0.4338507917222184,0.16887544462599258,31
0.4246535778045654,0.0017237238423663918,0.06110572814941406,0.0017107675195240542,6,1,2,500,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.5440526006898962,0.5805162434441257,0.603955607153482,0.20539542913901299,0.24055616620758435,0.43489520932682024,0.17443626490305641,27
0.08455772399902343,0.0005597961293162425,0.012812423706054687,0.00025269415520837494,6,1,5,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.5103882735611527,0.5582734971632433,0.6110436559556427,0.21989588953606276,0.23888398745425232,0.42769706073407077,0.16512765958574738,59
0.19702630043029784,0.05507750109311177,0.02620530128479004,0.002778133397890213,6,1,5,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.5251911314951286,0.5573597940434198,0.6165828634160126,0.2361701050657381,0.2279679604706497,0.4326543708981898,0.1664011888881289,36
0.25205259323120116,0.0023999035270125665,0.03640584945678711,0.00025689755791116883,6,1,5,300,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.535486184084259,0.5640719474738208,0.6006936718744263,0.23237605567414987,0.22711729738009412,0.43194903129734996,0.1663950555325062,41
0.41828408241271975,0.0011500803835782884,0.06062812805175781,0.001159305033389693,6,1,5,500,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.539542403456925,0.5786083345296702,0.5974582170769245,0.21666741196045192,0.23531770810731734,0.4335188150262578,0.17057333162817603,33
0.08426156044006347,0.0020731685899288387,0.012665843963623047,0.00014469235231635242,6,1,10,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.51088738796457,0.5512258953460818,0.5844096091081274,0.2209419163290185,0.2168480414983428,0.41686257004922816,0.16331374348280236,83
0.1656951427459717,0.0017167250372005839,0.024652385711669923,0.00023783280892984403,6,1,10,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.5198870695406628,0.5459828444340155,0.5956165021551454,0.23476505155916083,0.21570267395860443,0.4223908283295178,0.16291780923726737,74
0.24821939468383789,0.001359060131521889,0.03652520179748535,0.00016018708262282658,6,1,10,300,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.5229114135872982,0.5543006282869266,0.5889610979636668,0.23975211729428236,0.2171726357217859,0.424619578570792,0.16167671868204767,68
0.4201241970062256,0.016576037336684123,0.060189676284790036,0.0004904520963043397,6,1,10,500,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.5284309912941116,0.5705811997835513,0.5913493675275341,0.22422414878686736,0.21913062210839462,0.4267432659000917,0.16866648515407795,63
0.08501954078674316,0.0019478868323284065,0.012691545486450195,0.00012368207320148213,6,2,2,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5011193735186301,0.5569164002047802,0.5848221649595874,0.17307135783277527,0.23868956734057067,0.4109237727712687,0.1708380152525877,89
0.16668496131896973,0.0016829303000685672,0.02460446357727051,0.0002605793828839973,6,2,2,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.5156477634188932,0.5513092406538156,0.5962278071848988,0.21687372574175345,0.23931723498539537,0.4238751543969513,0.16203599113325057,70
0.2522726535797119,0.0028578064655794913,0.036623048782348636,0.0003092374594568421,6,2,2,300,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.5265182263790493,0.5629252236305434,0.5888265533678013,0.20658470326597733,0.23847775992552833,0.42466649331378,0.16653149188385818,67
0.4195511817932129,0.002014134002284548,0.06062107086181641,0.00047309067449634486,6,2,2,500,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.5364616524211233,0.5829279716682967,0.5907173988841533,0.18953478392435952,0.24583726162279373,0.42909581370414535,0.17452018613530712,54
0.08374476432800293,0.00040073750529282946,0.01260390281677246,0.00014518141859576353,6,2,5,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.5068312422656545,0.5543266142798425,0.5869896848936442,0.18430498128313044,0.23230853326510725,0.4129522111974758,0.16970605805107658,87
0.16717262268066407,0.00032412535038622923,0.024998188018798828,0.0006764261572659425,6,2,5,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.5135962707996766,0.5501810052442678,0.6007230647632079,0.227172959429375,0.2361967203468056,0.42557400411666657,0.16073502900640788,66
0.25177717208862305,0.0017511235512824954,0.036997079849243164,0.0005606120952822214,6,2,5,300,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.524786474074223,0.5608460010557659,0.591658670401003,0.21970387515881806,0.2363184391792782,0.42666269197381756,0.16365817814969696,64
0.4367656230926514,0.008884908100042702,0.07181963920593262,0.018107653334151156,6,2,5,500,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.5352448193018797,0.5785652726091399,0.5905533779895695,0.20132034121666664,0.2434727564240693,0.42983131350826503,0.17088718855479415,51
0.08358616828918457,0.0013478778428905006,0.012864065170288087,0.00036638038038219295,6,2,10,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.5070619110880106,0.5409661555854167,0.5751447575423123,0.19921746114981564,0.21726691635039186,0.4079314403431894,0.1645599373836396,94
0.170729398727417,0.00546744785310525,0.025543355941772462,0.0009219434864959392,6,2,10,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.5107073299399587,0.5345366406181833,0.5894816458845469,0.22497178734413426,0.21745171054350065,0.4154298228660648,0.16064113466916752,84
0.25449414253234864,0.005634526581108948,0.03744053840637207,0.0009894925986663596,6,2,10,300,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.5142419295021068,0.545801654647222,0.5851984362415472,0.2278546728550439,0.2164389476832893,0.4179071281858418,0.1614516330835262,82
0.4101235389709473,0.0028908300533451764,0.05979080200195312,0.0002866621658834457,6,2,10,500,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.5245482123644638,0.5633410082587003,0.5882635502839854,0.21166852108315004,0.22086134690324466,0.42173652777870874,0.16901640531773104,76
0.08218903541564941,0.0002585473072176782,0.012620162963867188,0.00012940691057066345,6,4,2,100,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.4728479532061104,0.5416413681315511,0.568489482813491,0.14739384295168567,0.2059475397476409,0.38726403737009585,0.17573446529318848,143
0.1635258674621582,0.0016802230730787388,0.02440199851989746,0.00019771077418238975,6,4,2,200,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.4823409842016517,0.5328523252875141,0.5596398394751274,0.16930977767224398,0.20624387964868096,0.3900773612570437,0.1674406016558402,139
0.24453225135803222,0.0017379909046702502,0.036222076416015624,0.00015032412228261388,6,4,2,300,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.48461367450510484,0.5373801247056256,0.5544593833631709,0.177467073292232,0.20458452426388463,0.3917009560260035,0.1656829590864465,127
0.41089577674865724,0.006689603193713252,0.06091041564941406,0.0009586775714910601,6,4,2,500,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.49297147560073584,0.553097527702852,0.562487602894961,0.16553240356666155,0.21442156419651937,0.39770211479234596,0.17197254291834496,106
0.08297553062438964,0.0009446946051811908,0.012742710113525391,0.00021687644320465208,6,4,5,100,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.4728479532061104,0.5416413681315511,0.568489482813491,0.14739384295168567,0.2059475397476409,0.38726403737009585,0.17573446529318848,143
0.16407375335693358,0.0006122693724941756,0.02469344139099121,0.00014154406445867588,6,4,5,200,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.4823409842016517,0.5328523252875141,0.5596398394751274,0.16930977767224398,0.20624387964868096,0.3900773612570437,0.1674406016558402,139
0.32219853401184084,0.1514942512525514,0.03636035919189453,0.0003939723597987753,6,4,5,300,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.48461367450510484,0.5373801247056256,0.5544593833631709,0.177467073292232,0.20458452426388463,0.3917009560260035,0.1656829590864465,127
0.4147169589996338,0.006632995004554631,0.06101956367492676,0.0012098992150604761,6,4,5,500,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.49297147560073584,0.553097527702852,0.562487602894961,0.16553240356666155,0.21442156419651937,0.39770211479234596,0.17197254291834496,106
0.08316116333007813,0.0022382576179582475,0.012821102142333984,0.00039541649394276077,6,4,10,100,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.47420731970585983,0.5353186879805418,0.5650368430563605,0.1687798580892791,0.1976726879732229,0.3882030793610528,0.170151868467613,142
0.16419720649719238,0.0009668217275408745,0.02488994598388672,6.870229001853552e-05,6,4,10,200,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.4772880604280424,0.5256353640139764,0.5601541071400633,0.18401138070488587,0.20136708241993884,0.3896911989413813,0.16308389848451021,141
0.2466261386871338,0.002295945772486902,0.0368408203125,0.0005425747419020683,6,4,10,300,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.48109358767611043,0.5302881362707803,0.5544088382131312,0.189829263544822,0.19824886102962958,0.3907737373468947,0.16238405011494114,129
0.4095198154449463,0.002383445279517135,0.06100654602050781,0.00025519663612572833,6,4,10,500,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.48962717744620854,0.5456936167590771,0.5640316742409921,0.17526372434888704,0.2073607504700078,0.39639538865303453,0.16953899786999815,108
0.08791866302490234,0.0003628208972543501,0.012885284423828126,8.813137535987347e-05,8,1,2,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5234803268746933,0.556776753693272,0.6442325281497323,0.1925047328967353,0.23368820694139736,0.43013650971116607,0.18201578048227485,47
0.17444863319396972,0.0018371847824458364,0.02486763000488281,0.00019881705726580037,8,1,2,200,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.544792466623072,0.5626264863076753,0.6452642792909389,0.21914475823405455,0.2329530854269828,0.44095621517654476,0.1787697018346923,14
0.26088857650756836,0.0008762498626345395,0.03758740425109863,0.0008961473356889944,8,1,2,300,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.5593801177570115,0.5757478106879377,0.6377642105930663,0.2151145478094849,0.24113293839039107,0.44582792504757834,0.1798563398171531,8
0.44350423812866213,0.017134335878632317,0.06174864768981934,0.0009681245690325952,8,1,2,500,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.5643007207868038,0.5926044458752161,0.6299708756210715,0.19519835115421325,0.245766001369773,0.4455680789614155,0.18564880589873853,9
0.08646917343139648,0.000951832303688581,0.012806558609008789,0.00011798252212845036,8,1,5,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.5224861680749615,0.5658723663709837,0.6306731221718482,0.19125856419707754,0.23378747651249854,0.4288155394654739,0.18042976805362435,56
0.1720582962036133,0.001875546482682256,0.024884366989135744,0.0001617623657398775,8,1,5,200,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.5420976129086986,0.5606754882417749,0.6343693253499503,0.2257771183922851,0.2252947786432148,0.4376428647071847,0.17591357270505084,23
0.25785102844238283,0.006049926143267426,0.036718225479125975,0.00042182748001277806,8,1,5,300,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.5525861149185345,0.5722361336596592,0.6160404054696522,0.22917964945366587,0.23046994401598864,0.4401024495035001,0.1729163177732296,16
0.4254631042480469,0.0012182109378041912,0.060748291015625,0.00023503653244509376,8,1,5,500,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.5559893702297566,0.5924192100914285,0.6138296028478428,0.20405703463898228,0.24045093170595777,0.4413492299027936,0.1802119262929882,13
0.08438310623168946,0.0019318025502109415,0.012537431716918946,4.1005056852566056e-05,8,1,10,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.5258130593791592,0.5567047446963331,0.5925763622941742,0.20865817236569972,0.22285924511943045,0.4213223167709593,0.16922664938763662,77
0.1660454750061035,0.0009798117572052635,0.024828052520751952,0.0008128674881846389,8,1,10,200,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.5359761850637413,0.553953868014359,0.6042324061134422,0.22063794630508737,0.21974912790226386,0.42690990667977874,0.1702601538223413,62
0.24992151260375978,0.001194029726176336,0.03671331405639648,0.0004767643968381383,8,1,10,300,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.5380482039703418,0.5638400993990564,0.6012516626211186,0.22925999319221957,0.2213594195900349,0.43075187575455426,0.16896113995833878,45
0.41860437393188477,0.005618033135994623,0.06135492324829102,0.0014929935322839322,8,1,10,500,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.5426185308257148,0.5817930874744541,0.6034655867569798,0.2125129859294106,0.221510168180575,0.43238007183342686,0.176948960003208,39
0.08861303329467773,0.002746060378981911,0.013435602188110352,0.0004145822274485842,8,2,2,100,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5192954487758413,0.5493432232528842,0.5944101067611849,0.1413438697669176,0.23082002461125084,0.40704253463361584,0.18417761175042321,96
0.17408437728881837,0.0049095857050371035,0.02528519630432129,0.00042061598415834737,8,2,2,200,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.5333645221664025,0.5530869580571616,0.6101755587536458,0.19804865377123693,0.2384534940676183,0.426625837363213,0.17247169144145635,65
