mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.17332987785339354,0.005863640364741837,0.024954986572265626,0.0004142937680608779,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.5316062225642004,0.5540469202957896,0.6167910130534429,0.2166495232860799,0.23607659594924246,0.43103405502975106,0.16954156520442698,44
0.2588053703308105,0.003952502274142089,0.03764081001281738,0.001149331790814379,,2,5,300,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.5448472126386716,0.573424445541068,0.606214571439224,0.20957967777992403,0.2390660301375772,0.43462638750729293,0.17305832023068576,28
0.43093066215515136,0.003360600001400898,0.061121797561645506,0.0002523355201989797,,2,5,500,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.5543556629785145,0.5946561214286361,0.6078896770772841,0.1898526556409621,0.25071229794110494,0.4394932830133003,0.18087836877294777,17
0.08550243377685547,0.0025714778153693016,0.013002586364746094,0.0007160460937343937,,2,10,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.5171316439115312,0.5464784892028616,0.5799545478758689,0.18719663337387082,0.21590763802098778,0.409333790477024,0.1710550095547397,92
0.1677391529083252,0.0032691655976926914,0.024805688858032228,0.0002185509444720338,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.5231461806618045,0.5464640152297252,0.5955063306831142,0.21447278141145443,0.21905443120365953,0.4197287478379515,0.16736483809566688,79
0.25510482788085936,0.0021748655350704734,0.036989688873291016,0.0003856443326962211,,2,10,300,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.5265158195044447,0.5595385761875052,0.5924212541715259,0.22197620268362106,0.21868293499512215,0.4238269575084438,0.1674601325009275,72
0.42268643379211424,0.005076829953957384,0.06116018295288086,0.00038176997408937325,,2,10,500,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.5357738773201499,0.5777303039429664,0.5972646737089049,0.20629436839763682,0.2266235697208504,0.4287373586181017,0.1745783707019695,58
0.08534727096557618,0.0029726216706030713,0.012972211837768555,0.0001469391014650771,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.47808834045697435,0.5436818252598898,0.5707439919571845,0.1479835816420384,0.21133985709743608,0.3903675192827047,0.17580487355756583,132
0.16903114318847656,0.001944426126899846,0.025006103515625,0.00019713283201854424,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.4864168454039348,0.5332179632465308,0.5680275646097441,0.1678192916670347,0.21160247209598604,0.39341682740464606,0.1688981814023132,117
0.25025625228881837,0.003078542415634389,0.08849358558654785,0.10327439272696882,,4,2,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.48799508824730553,0.5378837995933767,0.5618613938293571,0.17720333709191394,0.210271247584067,0.3950429732692041,0.16641314881016847,111
0.4163421630859375,0.0022926763692706145,0.06126503944396973,0.00020905203399814527,,4,2,500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.4977193130754016,0.5576258647636358,0.5697146159480542,0.16836410002974944,0.21944251963508532,0.40257328269038534,0.17287053722860884,97
0.08406291007995606,0.0013063487440446739,0.012945890426635742,0.0003014814764084835,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.47808834045697435,0.5436818252598898,0.5707439919571845,0.1479835816420384,0.21133985709743608,0.3903675192827047,0.17580487355756583,132
0.16632113456726075,0.0007714909964393126,0.025151443481445313,0.0004802494360753304,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.4864168454039348,0.5332179632465308,0.5680275646097441,0.1678192916670347,0.21160247209598604,0.39341682740464606,0.1688981814023132,117
0.26229095458984375,0.029476455259108022,0.03928804397583008,0.003748836940853336,,4,5,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.48799508824730553,0.5378837995933767,0.5618613938293571,0.17720333709191394,0.210271247584067,0.3950429732692041,0.16641314881016847,111
0.6815104961395264,0.33371238084736565,0.07801799774169922,0.019700446055043355,,4,5,500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.4977193130754016,0.5576258647636358,0.5697146159480542,0.16836410002974944,0.21944251963508532,0.40257328269038534,0.17287053722860884,97
0.08851380348205566,0.0034048663757485754,0.013305854797363282,0.00037932404626621135,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.4792287657978408,0.5351635170368991,0.5650385725509761,0.17278528985132802,0.19986161529703161,0.39041555210681517,0.16911930311449935,130
0.17190709114074706,0.007039930652225888,0.025065279006958006,0.0006453896008523716,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.48157822364126057,0.5277295481467645,0.5641300932647817,0.1825655626976178,0.20560464956310098,0.3923216154627051,0.1641225337413005,125
0.26955537796020507,0.035491744180516704,0.03774876594543457,0.0006668112609389035,,4,10,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.48455291086330166,0.5322350960933568,0.5583987085080016,0.18864658454154692,0.20141182238903566,0.39304902447904855,0.16345728276256927,122
0.41738433837890626,0.004799525884096012,0.06273412704467773,0.002125533417139405,,4,10,500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.494466820318587,0.548889166452637,0.5681865706585302,0.17479140531269055,0.2097959270081633,0.39922597795012155,0.17103928877950253,103
0.08761944770812988,0.001197239595627565,0.013169145584106446,0.00040680172696654966,6,1,2,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5033687252532082,0.5411772289125927,0.6184307125356439,0.20267158506368854,0.23233590005481586,0.41959683036398987,0.16938574583055785,80
0.1735750198364258,0.0029398501397834794,0.02509617805480957,0.00046036048285495284,6,1,2,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.526980867699364,0.5529620893686453,0.6197357987548164,0.2345464012838986,0.2269956299836925,0.4322441574180833,0.16727961007544193,40
0.2739201545715332,0.018926448969009566,0.0413907527923584,0.008650336946542651,6,1,2,300,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.5406514796314503,0.5620541603852724,0.6088713989687717,0.22337206781875496,0.2343048518068429,0.4338507917222184,0.16887544462599258,31
0.47051453590393066,0.021588405014101794,0.06440539360046386,0.0017363687987579236,6,1,2,500,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.5440526006898962,0.5805162434441257,0.603955607153482,0.20539542913901299,0.24055616620758435,0.43489520932682024,0.17443626490305641,27
0.08860659599304199,0.003909561636592882,0.013431644439697266,0.0007986764277372365,6,1,5,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.5103882735611527,0.5582734971632433,0.6110436559556427,0.21989588953606276,0.23888398745425232,0.42769706073407077,0.16512765958574738,59
0.17110238075256348,0.0039810288673060995,0.02535719871520996,0.0007962409484675289,6,1,5,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.5251911314951286,0.5573597940434198,0.6165828634160126,0.2361701050657381,0.2279679604706497,0.4326543708981898,0.1664011888881289,36
0.2531001091003418,0.002815685067654511,0.03683438301086426,0.0003856959069512784,6,1,5,300,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.535486184084259,0.5640719474738208,0.6006936718744263,0.23237605567414987,0.22711729738009412,0.43194903129734996,0.1663950555325062,41
0.42490649223327637,0.00519822457181736,0.06153206825256348,0.0013714258903057025,6,1,5,500,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.539542403456925,0.5786083345296702,0.5974582170769245,0.21666741196045192,0.23531770810731734,0.4335188150262578,0.17057333162817603,33
0.08382039070129395,0.0015499670302517028,0.012614631652832031,0.00010970225139205293,6,1,10,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.51088738796457,0.5512258953460818,0.5844096091081274,0.2209419163290185,0.2168480414983428,0.41686257004922816,0.16331374348280236,83
0.16531481742858886,0.0007486818778378818,0.024853277206420898,0.00013030576754703246,6,1,10,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.5198870695406628,0.5459828444340155,0.5956165021551454,0.23476505155916083,0.21570267395860443,0.4223908283295178,0.16291780923726737,74
0.25426807403564455,0.007873718762694288,0.037444353103637695,0.0010326701175450098,6,1,10,300,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.5229114135872982,0.5543006282869266,0.5889610979636668,0.23975211729428236,0.2171726357217859,0.424619578570792,0.16167671868204767,68
0.41286134719848633,0.0018985835919341798,0.06077899932861328,0.0003449189182514181,6,1,10,500,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.5284309912941116,0.5705811997835513,0.5913493675275341,0.22422414878686736,0.21913062210839462,0.4267432659000917,0.16866648515407795,63
0.08419861793518066,0.0004563645897129865,0.012708234786987304,8.001966871467608e-05,6,2,2,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5011193735186301,0.5569164002047802,0.5848221649595874,0.17307135783277527,0.23868956734057067,0.4109237727712687,0.1708380152525877,89
0.17007741928100586,0.0018760518081180485,0.024970149993896483,0.00022825715131882395,6,2,2,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.5156477634188932,0.5513092406538156,0.5962278071848988,0.21687372574175345,0.23931723498539537,0.4238751543969513,0.16203599113325057,70
0.2581502437591553,0.010382092476260402,0.0374549388885498,0.0009438118541359098,6,2,2,300,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.5265182263790493,0.5629252236305434,0.5888265533678013,0.20658470326597733,0.23847775992552833,0.42466649331378,0.16653149188385818,67
0.42711939811706545,0.011730489694739686,0.06283764839172364,0.001362654672822485,6,2,2,500,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.5364616524211233,0.5829279716682967,0.5907173988841533,0.18953478392435952,0.24583726162279373,0.42909581370414535,0.17452018613530712,54
0.08659663200378417,0.0026994422829452395,0.013089513778686524,0.0004918082037308969,6,2,5,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.5068312422656545,0.5543266142798425,0.5869896848936442,0.18430498128313044,0.23230853326510725,0.4129522111974758,0.16970605805107658,87
0.2395334243774414,0.13750183792118365,0.02667078971862793,0.002845223099092566,6,2,5,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.5135962707996766,0.5501810052442678,0.6007230647632079,0.227172959429375,0.2361967203468056,0.42557400411666657,0.16073502900640788,66
0.3655712604522705,0.08885662285102654,0.04931840896606445,0.016496665456938793,6,2,5,300,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.524786474074223,0.5608460010557659,0.591658670401003,0.21970387515881806,0.2363184391792782,0.42666269197381756,0.16365817814969696,64
0.45273575782775877,0.036626931380119486,0.06176681518554687,0.001187996515209329,6,2,5,500,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.5352448193018797,0.5785652726091399,0.5905533779895695,0.20132034121666664,0.2434727564240693,0.42983131350826503,0.17088718855479415,51
0.08785381317138671,0.00464982779361386,0.013419389724731445,0.0008071429774389947,6,2,10,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.5070619110880106,0.5409661555854167,0.5751447575423123,0.19921746114981564,0.21726691635039186,0.4079314403431894,0.1645599373836396,94
0.1889193534851074,0.02238523499620691,0.02643299102783203,0.0005694764986874328,6,2,10,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.5107073299399587,0.5345366406181833,0.5894816458845469,0.22497178734413426,0.21745171054350065,0.4154298228660648,0.16064113466916752,84
0.2592913150787354,0.007874058488142458,0.04142436981201172,0.007045076100698412,6,2,10,300,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.5142419295021068,0.545801654647222,0.5851984362415472,0.2278546728550439,0.2164389476832893,0.4179071281858418,0.1614516330835262,82
0.4328087329864502,0.015155989107105824,0.062197303771972655,0.0007453456338937832,6,2,10,500,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.5245482123644638,0.5633410082587003,0.5882635502839854,0.21166852108315004,0.22086134690324466,0.42173652777870874,0.16901640531773104,76
0.08452105522155762,0.0017432918627685822,0.013300418853759766,0.0006696843549396004,6,4,2,100,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.4728479532061104,0.5416413681315511,0.568489482813491,0.14739384295168567,0.2059475397476409,0.38726403737009585,0.17573446529318848,143
0.16910109519958497,0.008006969578892367,0.024828672409057617,7.397633292256613e-05,6,4,2,200,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.4823409842016517,0.5328523252875141,0.5596398394751274,0.16930977767224398,0.20624387964868096,0.3900773612570437,0.1674406016558402,139
0.25141329765319825,0.004541919288508904,0.03722991943359375,0.0009503939310237193,6,4,2,300,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.48461367450510484,0.5373801247056256,0.5544593833631709,0.177467073292232,0.20458452426388463,0.3917009560260035,0.1656829590864465,127
0.41346588134765627,0.0040310149116718,0.061061954498291014,0.0006959198202347106,6,4,2,500,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.49297147560073584,0.553097527702852,0.562487602894961,0.16553240356666155,0.21442156419651937,0.39770211479234596,0.17197254291834496,106
0.08308906555175781,0.0008655150240660229,0.012737417221069336,0.00013668515306671926,6,4,5,100,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.4728479532061104,0.5416413681315511,0.568489482813491,0.14739384295168567,0.2059475397476409,0.38726403737009585,0.17573446529318848,143
0.16475419998168944,0.0018274233704631871,0.024620771408081055,0.0001545780013191272,6,4,5,200,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.4823409842016517,0.5328523252875141,0.5596398394751274,0.16930977767224398,0.20624387964868096,0.3900773612570437,0.1674406016558402,139
0.24798855781555176,0.0026385833056494098,0.03661932945251465,0.0002963740533270324,6,4,5,300,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.48461367450510484,0.5373801247056256,0.5544593833631709,0.177467073292232,0.20458452426388463,0.3917009560260035,0.1656829590864465,127
0.413655424118042,0.005627207685895422,0.06143474578857422,0.0011797439203526572,6,4,5,500,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.49297147560073584,0.553097527702852,0.562487602894961,0.16553240356666155,0.21442156419651937,0.39770211479234596,0.17197254291834496,106
0.08488926887512208,0.0029100278863225634,0.012925386428833008,0.00017135241307702318,6,4,10,100,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.47420731970585983,0.5353186879805418,0.5650368430563605,0.1687798580892791,0.1976726879732229,0.3882030793610528,0.170151868467613,142
0.16644821166992188,0.002088290527599696,0.02576923370361328,0.0011465676833088089,6,4,10,200,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.4772880604280424,0.5256353640139764,0.5601541071400633,0.18401138070488587,0.20136708241993884,0.3896911989413813,0.16308389848451021,141
0.2534173965454102,0.00708695514354818,0.03780980110168457,0.0012840932190429496,6,4,10,300,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.48109358767611043,0.5302881362707803,0.5544088382131312,0.189829263544822,0.19824886102962958,0.3907737373468947,0.16238405011494114,129
0.4502120494842529,0.027337481381322602,0.06481404304504394,0.00257906707680577,6,4,10,500,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.48962717744620854,0.5456936167590771,0.5640316742409921,0.17526372434888704,0.2073607504700078,0.39639538865303453,0.16953899786999815,108
0.08819122314453125,0.0005291571409308917,0.013041830062866211,0.00034872815225519025,8,1,2,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5234803268746933,0.556776753693272,0.6442325281497323,0.1925047328967353,0.23368820694139736,0.43013650971116607,0.18201578048227485,47
0.1758519172668457,0.0024415737593822874,0.02494816780090332,0.0002101533069675127,8,1,2,200,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.544792466623072,0.5626264863076753,0.6452642792909389,0.21914475823405455,0.2329530854269828,0.44095621517654476,0.1787697018346923,14
0.2658266067504883,0.0027266336026387553,0.03738560676574707,0.00030099998037767627,8,1,2,300,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.5593801177570115,0.5757478106879377,0.6377642105930663,0.2151145478094849,0.24113293839039107,0.44582792504757834,0.1798563398171531,8
0.4426030158996582,0.004725755636332648,0.062120914459228516,0.000997107521829534,8,1,2,500,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.5643007207868038,0.5926044458752161,0.6299708756210715,0.19519835115421325,0.245766001369773,0.4455680789614155,0.18564880589873853,9
0.08705353736877441,0.0018250178932209832,0.012742853164672852,0.00012201149462235175,8,1,5,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.5224861680749615,0.5658723663709837,0.6306731221718482,0.19125856419707754,0.23378747651249854,0.4288155394654739,0.18042976805362435,56
0.17896265983581544,0.014740175398187809,0.02492823600769043,0.00043080646261742873,8,1,5,200,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.5420976129086986,0.5606754882417749,0.6343693253499503,0.2257771183922851,0.2252947786432148,0.4376428647071847,0.17591357270505084,23
0.2568684101104736,0.0017681993909992916,0.0367854118347168,0.00014090876083062398,8,1,5,300,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.5525861149185345,0.5722361336596592,0.6160404054696522,0.22917964945366587,0.23046994401598864,0.4401024495035001,0.1729163177732296,16
0.43502082824707033,0.005195178792008676,0.06156201362609863,0.00027697907970299665,8,1,5,500,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.5559893702297566,0.5924192100914285,0.6138296028478428,0.20405703463898228,0.24045093170595777,0.4413492299027936,0.1802119262929882,13
0.08571500778198242,0.0012655942099948003,0.012959861755371093,0.00011373686785243607,8,1,10,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.5258130593791592,0.5567047446963331,0.5925763622941742,0.20865817236569972,0.22285924511943045,0.4213223167709593,0.16922664938763662,77
0.17570571899414061,0.008445530011866808,0.02522759437561035,0.00022994150788247856,8,1,10,200,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.5359761850637413,0.553953868014359,0.6042324061134422,0.22063794630508737,0.21974912790226386,0.42690990667977874,0.1702601538223413,62
0.2593074321746826,0.014083960282629678,0.037943124771118164,0.0021713367384889196,8,1,10,300,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.5380482039703418,0.5638400993990564,0.6012516626211186,0.22925999319221957,0.2213594195900349,0.43075187575455426,0.16896113995833878,45
0.5005655765533448,0.08798530380851251,0.06300740242004395,0.002489255416421064,8,1,10,500,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.5426185308257148,0.5817930874744541,0.6034655867569798,0.2125129859294106,0.221510168180575,0.43238007183342686,0.176948960003208,39
0.09779114723205566,0.015227025804899161,0.01332406997680664,0.0010910149366097509,8,2,2,100,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5192954487758413,0.5493432232528842,0.5944101067611849,0.1413438697669176,0.23082002461125084,0.40704253463361584,0.18417761175042321,96
0.17357559204101564,0.0028001287349171153,0.02535843849182129,0.0002317965704285779,8,2,2,200,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.5333645221664025,0.5530869580571616,0.6101755587536458,0.19804865377123693,0.2384534940676183,0.426625837363213,0.17247169144145635,65
0.2584564685821533,0.0027010942134233946,0.043393182754516604,0.011975504640906803,8,2,2,300,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.5426947779147853,0.5726820674596027,0.5980174595117225,0.19309424193546476,0.23823376379329209,0.4289444621229734,0.17560251068623847,55
