mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2596737861633301,0.004339710025365164,0.0012327671051025391,3.328774211264605e-05,0.01,,2,2,500,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.5737102307427568,0.2497553699135544,0.5468505968298406,-0.20772536336459924,0.3102460762766768,0.29456738207964583,0.28146740145759847,299
0.05102705955505371,0.001181222255637756,0.0007640838623046875,5.446211002588428e-05,0.01,,2,4,100,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.43843604029409655,0.2189277831596642,0.5705549972820886,0.040741175905889326,0.31100611960335056,0.31593322324901785,0.1816613237174579,225
0.10123515129089355,0.0014214329092879883,0.0008455276489257813,2.0535356361591212e-05,0.01,,2,4,200,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.531965105720628,0.260936709199328,0.6098127106288187,-0.10344607855777621,0.3218484449965444,0.3242233783975086,0.2496517170679209,165
0.150512170791626,0.0013786709510813936,0.000918722152709961,2.814292746129899e-05,0.01,,2,4,300,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.5584215703007447,0.2605990431434476,0.5644790865749406,-0.17878244175787472,0.31459047624194014,0.30386154690063966,0.27116573583094883,268
0.257978630065918,0.001574590285276625,0.001268291473388672,7.640913373988106e-05,0.01,,2,4,500,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",0.5737102307427568,0.2497553699135544,0.5468505968298406,-0.20772536336459924,0.3102460762766768,0.29456738207964583,0.28146740145759847,299
0.04955987930297852,0.0005784108907565141,0.0007544517517089844,1.923232695915999e-05,0.01,,2,6,100,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",0.43743032215677047,0.23235548404061634,0.555072177285753,0.06321989148024854,0.3358332385349082,0.32478222269965934,0.16899866128323915,163
0.09914598464965821,0.0017196473338155632,0.0008663177490234375,2.1592142703986783e-05,0.01,,2,6,200,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",0.5249167822966727,0.3143954581954208,0.5860899889215325,-0.17083488017189663,0.3162637356532214,0.31416621697899016,0.26592813123205694,232
0.15228304862976075,0.0020580689896593785,0.0012020111083984376,0.0003385674312924399,0.01,,2,6,300,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",0.5429349100575436,0.3052958696483449,0.5675013534310704,-0.3171345741276199,0.29069419470280145,0.2778583507424281,0.319090209277607,340
0.2541480541229248,0.0025689303000319933,0.0012326240539550781,4.082879010590512e-05,0.01,,2,6,500,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 500}",0.5503403896571472,0.30612228079119697,0.542010691612946,-0.35928885232994956,0.28002586293202103,0.2638420745326723,0.33160239654091866,359
0.04738607406616211,0.000685534847232251,0.0007096290588378906,2.567031926608155e-05,0.01,,3,2,100,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.4072265486197214,0.2725987502627908,0.4201101269635401,0.12772499867244747,0.3110842218161104,0.30774892926692204,0.10599633045253432,244
0.09530858993530274,0.0021240174309961435,0.0008310794830322266,6.514290204298377e-05,0.01,,3,2,200,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.48506488265918835,0.3375735901132093,0.523014239880209,-0.020741801953040317,0.35248238142169097,0.33547865842425145,0.19221454914696426,145
0.14420557022094727,0.0026043019751053375,0.000937795639038086,1.4505257815983458e-05,0.01,,3,2,300,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.5134213660425235,0.37200276818326317,0.5169749287397813,-0.12822363996698827,0.33242726004477674,0.3213205366086713,0.23662856312175107,183
0.24298462867736817,0.00405450096472839,0.0011127471923828125,5.061428216223529e-05,0.01,,3,2,500,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 500}",0.5191730629816647,0.369800854674034,0.5061502200214669,-0.18701274396719425,0.3230785542406429,0.3062379895901229,0.2580412269179293,251
0.048101615905761716,0.001570274974588936,0.0007462024688720704,5.315876793239846e-05,0.01,,3,4,100,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.4072265486197214,0.2725987502627908,0.4201101269635401,0.12772499867244747,0.3110842218161104,0.30774892926692204,0.10599633045253432,244
0.09564166069030762,0.0024856483729437163,0.0008179187774658203,4.141203752634686e-05,0.01,,3,4,200,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.48506488265918835,0.3375735901132093,0.523014239880209,-0.020741801953040317,0.35248238142169097,0.33547865842425145,0.19221454914696426,145
0.14288535118103027,0.0015618917003010094,0.0009104251861572265,5.6842629424922206e-05,0.01,,3,4,300,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.5134213660425235,0.37200276818326317,0.5169749287397813,-0.12822363996698827,0.33242726004477674,0.3213205366086713,0.23662856312175107,183
0.24292068481445311,0.002655936906781516,0.0011408329010009766,9.648702984816406e-05,0.01,,3,4,500,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 500}",0.5191730629816647,0.369800854674034,0.5061502200214669,-0.18701274396719425,0.3230785542406429,0.3062379895901229,0.2580412269179293,251
0.04688482284545899,0.0005485933772451934,0.0006794452667236329,9.26144941810972e-06,0.01,,3,6,100,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100}",0.4072265486197214,0.2725987502627908,0.4201101269635401,0.12772499867244747,0.3110842218161104,0.30774892926692204,0.10599633045253432,244
0.09367141723632813,0.001002072880672469,0.0007686138153076172,3.76044074180616e-05,0.01,,3,6,200,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 200}",0.48506488265918835,0.3375735901132093,0.523014239880209,-0.020741801953040317,0.35248238142169097,0.33547865842425145,0.19221454914696426,145
0.14276375770568847,0.002721163601395442,0.0008944511413574219,3.502257749793755e-05,0.01,,3,6,300,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 300}",0.5134213660425235,0.37200276818326317,0.5169749287397813,-0.12822363996698827,0.33242726004477674,0.3213205366086713,0.23662856312175107,183
0.24495644569396974,0.004986174787755115,0.001149463653564453,8.30290296993347e-05,0.01,,3,6,500,"{'learning_rate': 0.01, 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 500}",0.5191730629816647,0.369800854674034,0.5061502200214669,-0.18701274396719425,0.3230785542406429,0.3062379895901229,0.2580412269179293,251
0.0363581657409668,0.00015902604298742955,0.0006419658660888672,1.1414848157093398e-05,0.01,2,1,2,100,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.37918326536255853,0.34016841380255225,0.3948063700175338,0.3284733761835328,0.34725679368744633,0.3579776438107247,0.02493447640710533,82
0.07261409759521484,0.0014443677623698897,0.0007088184356689453,6.18165630250829e-05,0.01,2,1,2,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.5035473841133675,0.4427993153006645,0.5303242416149593,0.2809599067566608,0.41886031767609344,0.4352982330923491,0.08698813618472148,22
0.10859265327453613,0.0006138537667779719,0.0007643699645996094,3.8658820873389554e-05,0.01,2,1,2,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.5546806304032994,0.4726985580434033,0.5946500321361471,0.2349872125018143,0.4262712335089808,0.45665753331872894,0.12567325102291707,2
0.1804953098297119,0.0022050811390382607,0.000836944580078125,8.946418203075925e-05,0.01,2,1,2,500,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.589603089839531,0.49630657857029503,0.6127892971638491,0.1431608550554958,0.43217310187368496,0.45480658450057126,0.16881126744207917,7
0.041417694091796874,0.006043304869301694,0.0007268428802490234,5.163919667542925e-05,0.01,2,1,4,100,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.37918326536255853,0.34016841380255225,0.3948063700175338,0.3284733761835328,0.34725679368744633,0.3579776438107247,0.02493447640710533,82
0.07290692329406738,0.0009184612807724895,0.0007237434387207031,4.996211365531392e-05,0.01,2,1,4,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.5035473841133675,0.4427993153006645,0.5303242416149593,0.2809599067566608,0.41886031767609344,0.4352982330923491,0.08698813618472148,22
0.10749740600585937,0.0002615461766755211,0.0007101058959960938,1.7430077744526238e-05,0.01,2,1,4,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.5546806304032994,0.4726985580434033,0.5946500321361471,0.2349872125018143,0.4262712335089808,0.45665753331872894,0.12567325102291707,2
0.17900452613830567,0.0011191630147069263,0.0007691860198974609,2.733046571402652e-05,0.01,2,1,4,500,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",0.589603089839531,0.49630657857029503,0.6131154211428551,0.1431608550554958,0.43572546378765464,0.45558228167916637,0.16878280507022408,4
0.036223649978637695,6.929019830530947e-05,0.0006354808807373047,4.4312515851932305e-06,0.01,2,1,6,100,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",0.37918326536255853,0.34016841380255225,0.3948063700175338,0.3284733761835328,0.34725679368744633,0.3579776438107247,0.02493447640710533,82
0.07228760719299317,0.0008003660408676107,0.0007390975952148438,7.083367434540378e-05,0.01,2,1,6,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 200}",0.5035473841133675,0.4427993153006645,0.5303242416149593,0.2809599067566608,0.41886031767609344,0.4352982330923491,0.08698813618472148,22
0.10810637474060059,0.0019746689177679837,0.0007326602935791016,4.9343085169187314e-05,0.01,2,1,6,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 300}",0.5542430829721812,0.47205285919979145,0.595834206576169,0.2352935746868393,0.426281222097886,0.45674098910657346,0.12574163159382223,1
0.1793135643005371,0.001580242001293875,0.0008009433746337891,4.8417313393457196e-05,0.01,2,1,6,500,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 500}",0.5904977777172061,0.49115259903206754,0.6100546290295191,0.14712413198606444,0.43248985177023214,0.4542637979070179,0.16673340581755566,10
0.03614811897277832,0.00014034245123687277,0.0006365776062011719,4.065718411882822e-06,0.01,2,2,2,100,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.37918326536255853,0.34016841380255225,0.39460448718360897,0.3284733761835328,0.34725679368744633,0.35793726724393976,0.024874898989111178,85
0.07171339988708496,0.00017890415458758055,0.000666666030883789,6.290637048355286e-06,0.01,2,2,2,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.5043545707208417,0.4496075212704048,0.5331305659726597,0.2813158219360836,0.4164169214075687,0.43696508026151165,0.08786113342159342,19
0.10776557922363281,0.0013234165462667905,0.0007061958312988281,2.4029470422547555e-05,0.01,2,2,2,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.5540879727590973,0.48272935806055806,0.5881548087020249,0.22240012723104452,0.4257904077244601,0.45463253489543687,0.12905252625536104,8
0.17879257202148438,0.0010157663512292475,0.0007920742034912109,6.341708329846362e-05,0.01,2,2,2,500,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.5933048404189857,0.5122639161717231,0.6041369394583832,0.1426902135459296,0.42503188765816513,0.4554855594506373,0.1691647264190003,5
0.03623142242431641,0.00010213375525668444,0.0006473541259765625,2.148330005752585e-05,0.01,2,2,4,100,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.37918326536255853,0.34016841380255225,0.39460448718360897,0.3284733761835328,0.34725679368744633,0.35793726724393976,0.024874898989111178,85
0.0725165843963623,0.0007214094502086725,0.0007356643676757812,4.067524375361087e-05,0.01,2,2,4,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.5043545707208417,0.4496075212704048,0.5331305659726597,0.2813158219360836,0.4164169214075687,0.43696508026151165,0.08786113342159342,19
0.1120065689086914,0.004432590957929989,0.0008143901824951172,3.892796462279432e-05,0.01,2,2,4,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.5540879727590973,0.48272935806055806,0.5881548087020249,0.22240012723104452,0.4257904077244601,0.45463253489543687,0.12905252625536104,8
0.18746771812438964,0.012352101877605102,0.0008726119995117188,4.6062815015298496e-05,0.01,2,2,4,500,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",0.5933048404189857,0.5122639161717231,0.6041369394583832,0.1426902135459296,0.42503188765816513,0.4554855594506373,0.1691647264190003,5
0.038834428787231444,0.0013949318838851412,0.0007646560668945312,6.35701730635891e-05,0.01,2,2,6,100,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",0.37918326536255853,0.34016841380255225,0.39460448718360897,0.3284733761835328,0.34725679368744633,0.35793726724393976,0.024874898989111178,85
0.07228732109069824,0.0017137189603329225,0.0006894588470458985,3.446295821058808e-05,0.01,2,2,6,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",0.5043545707208417,0.4496075212704048,0.5331305659726597,0.2813158219360836,0.4164169214075687,0.43696508026151165,0.08786113342159342,19
0.1113443374633789,0.0027917036192013182,0.0007959842681884765,3.7667902143886155e-05,0.01,2,2,6,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",0.5533766199997463,0.4821136729770066,0.5867776488975911,0.22240012723104452,0.4257914485210833,0.4540919035252943,0.12863139311182886,12
0.18021693229675292,0.0010752480583325582,0.0008401870727539062,3.764719204014879e-05,0.01,2,2,6,500,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 500}",0.5887789435911862,0.5044563818881274,0.6010564356099584,0.14494942325008797,0.4316216879659047,0.4541725744610529,0.16634284132016508,11
0.037200927734375,0.0010061351382522753,0.0007062435150146484,5.507136826168488e-05,0.01,2,3,2,100,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.3769137477292983,0.34016841380255225,0.39460448718360897,0.3284733761835328,0.3468500660821061,0.3574020181962197,0.024535437353525397,88
0.07142424583435059,0.00017078839957377116,0.0006624221801757813,3.916456069637503e-06,0.01,2,3,2,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.50392143498848,0.446168240728008,0.5371406631939476,0.2528360490607926,0.4315685021100606,0.43432697801625775,0.0984894149501631,25
0.1089022159576416,0.0034526013407043107,0.0007281780242919921,4.2041896940701026e-05,0.01,2,3,2,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.5544689533272409,0.487395450037983,0.5872300425774868,0.1776509134671882,0.4449822933943186,0.45034553056084353,0.14515017866792082,13
0.18086538314819336,0.0030379021138450726,0.0008211135864257812,5.143545859248974e-05,0.01,2,3,2,500,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 500}",0.5825974745307464,0.5158529470792932,0.6007890887683012,0.09386884890772296,0.436377108219826,0.4458970935011779,0.18524948633268,16
0.0363614559173584,0.00023467370095330643,0.00065460205078125,2.6541717421424485e-05,0.01,2,3,4,100,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.3769137477292983,0.34016841380255225,0.39460448718360897,0.3284733761835328,0.3468500660821061,0.3574020181962197,0.024535437353525397,88
0.07218775749206544,0.0016174959083375628,0.0007094383239746094,5.4779354907506736e-05,0.01,2,3,4,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.50392143498848,0.446168240728008,0.5371406631939476,0.2528360490607926,0.4315685021100606,0.43432697801625775,0.0984894149501631,25
0.10824666023254395,0.0010851719265577865,0.0007668018341064453,4.3127383815943955e-05,0.01,2,3,4,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.5544689533272409,0.487395450037983,0.5872300425774868,0.1776509134671882,0.4449822933943186,0.45034553056084353,0.14515017866792082,13
0.18395137786865234,0.005701427236435914,0.000846242904663086,5.511701287184309e-05,0.01,2,3,4,500,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 500}",0.5825974745307464,0.5158529470792932,0.6007890887683012,0.09386884890772296,0.436377108219826,0.4458970935011779,0.18524948633268,16
0.03615860939025879,4.7472821212117793e-05,0.0006341934204101562,1.6723325649976905e-06,0.01,2,3,6,100,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100}",0.3769137477292983,0.34016841380255225,0.39460448718360897,0.3284733761835328,0.3468500660821061,0.3574020181962197,0.024535437353525397,88
0.07354216575622559,0.0013429746253570231,0.0007593154907226563,4.4893503056770724e-05,0.01,2,3,6,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 200}",0.50392143498848,0.446168240728008,0.5371406631939476,0.2528360490607926,0.4315685021100606,0.43432697801625775,0.0984894149501631,25
0.10767841339111328,0.0002901775669800848,0.0007340431213378907,2.001432734256537e-05,0.01,2,3,6,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 300}",0.5544689533272409,0.487395450037983,0.5872300425774868,0.1776509134671882,0.4449822933943186,0.45034553056084353,0.14515017866792082,13
0.18090105056762695,0.0033273701033642534,0.0008287429809570312,4.5985251915420566e-05,0.01,2,3,6,500,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 500}",0.5825974745307464,0.5158529470792932,0.6007890887683012,0.09386884890772296,0.436377108219826,0.4458970935011779,0.18524948633268,16
0.04225544929504395,0.0001825972173978273,0.00065765380859375,5.683370860102792e-06,0.01,4,1,2,100,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.406277754860365,0.39161041018213394,0.5521614370885828,0.2503244641196116,0.3018775987358149,0.38045033299730163,0.10332736581526777,67
0.08486800193786621,0.0022179663127404737,0.0007607936859130859,6.441662335714557e-05,0.01,4,1,2,200,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.5185270002292102,0.4560797410433859,0.600446412762543,0.13540547765495414,0.29448600779197365,0.4009889278964134,0.1664397341039435,49
0.12626190185546876,0.0026669088140812685,0.0008101940155029296,1.9973387507184862e-05,0.01,4,1,2,300,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.5467039135784936,0.4395193566622425,0.6108007701335523,0.0771528572853114,0.30577752308652906,0.3959908841492258,0.19002556152495156,52
0.20795631408691406,0.0014846577044150776,0.0008974075317382812,4.283712464282126e-05,0.01,4,1,2,500,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.5546745456669949,0.42656939554798357,0.6214757932753643,-0.022492351817806622,0.2887783076101056,0.37380113805652837,0.2285256332366138,75
0.04203686714172363,0.00020197538707911937,0.000655508041381836,3.601935857395412e-06,0.01,4,1,4,100,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.4043977608892464,0.3966372011352788,0.5401117040633592,0.24411100120479556,0.3069805038461504,0.37844763422776606,0.1002929933652081,71
